round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
500,1.4487512111663818,0.4987146556377411,1.4637134075164795,0.447638601064682,relu,5422,0.7743999999999999,500,1053,0,109,triangle
10,8.271141052246094,0.060668379068374634,3.5434930324554443,0.2607802748680115,relu,13302,0.7939999999999998,500,404,6,2056,triangle
67,3.437229871749878,0.17017994821071625,2.9946835041046143,0.2607802748680115,relu,16454,0.9115999999999999,500,404,1,2115,funnel
54,1.6514919996261597,0.48894602060317993,1.8180714845657349,0.5071868300437927,relu,3255,0.4411999999999999,500,2174,3,1525,triangle
17,100.73860931396484,0.03958868980407715,3.523955821990967,0.2607802748680115,relu,18424,0.9115999999999999,500,1289,5,699,triangle
500,1.4840712547302246,0.4966580867767334,1.5140092372894287,0.435318261384964,relu,4831,0.7351999999999999,500,876,0,2823,funnel
21,10.823284149169922,0.04010282829403877,3.545738458633423,0.2607802748680115,relu,5225,0.7939999999999998,500,345,6,1171,brick
59,1.016857385635376,0.6010282635688782,1.421162724494934,0.48254621028900146,relu,5028,0.09819999999999998,500,2410,5,640,funnel
500,1.4295680522918701,0.5172236561775208,1.4249604940414429,0.4435318410396576,relu,5422,0.7743999999999999,500,1112,0,2469,funnel
47,1.0239741802215576,0.587146520614624,1.3377851247787476,0.4866529703140259,relu,19212,0.16679999999999998,500,2174,3,758,brick
500,1.046785831451416,0.5933161973953247,1.2381815910339355,0.46406570076942444,relu,8180,0.7351999999999999,500,2115,0,463,brick
98,0.8731441497802734,0.6524421572685242,1.272584080696106,0.46817249059677124,relu,4634,0.05899999999999999,500,2056,2,168,funnel
500,3.0226688385009766,0.25604113936424255,3.2475717067718506,0.2607802748680115,relu,1679,0.6763999999999999,500,286,6,404,triangle
500,1.9582955837249756,0.41028279066085815,1.9953253269195557,0.37166324257850647,relu,7983,0.3823999999999999,500,286,0,2941,brick
6,3.3505301475524902,0.2077120840549469,3.466176986694336,0.2607802748680115,relu,13499,0.6567999999999998,500,2528,5,1938,funnel
10,2.898772716522217,0.25809767842292786,2.9571375846862793,0.2607802748680115,relu,3255,0.31379999999999997,500,1230,4,2174,funnel
500,2.915107250213623,0.2570694088935852,3.279763698577881,0.2607802748680115,relu,11923,0.5783999999999999,500,522,9,463,brick
7,486.08978271484375,0.07146529853343964,3.543748140335083,0.2607802748680115,relu,14681,0.8723999999999998,500,2351,9,2174,triangle
111,1.315025806427002,0.5305912494659424,1.4276098012924194,0.5133470296859741,relu,12711,0.25499999999999995,500,640,3,935,funnel
92,1.3610658645629883,0.5470436811447144,1.6108072996139526,0.48049280047416687,relu,5619,0.09819999999999998,500,1407,7,109,funnel
13,3.0050997734069824,0.25809767842292786,3.1202094554901123,0.2607802748680115,relu,16257,0.23539999999999997,500,817,9,1348,triangle
22,104.64693450927734,0.05861182510852814,3.401277542114258,0.2607802748680115,relu,5028,0.9605999999999998,500,2233,3,1407,brick
179,0.989545464515686,0.6066837906837463,1.2593848705291748,0.4558521509170532,relu,7983,0.46079999999999993,500,1761,1,935,funnel
96,0.7882959246635437,0.6776349544525146,1.2328343391418457,0.4558521509170532,relu,12317,0.01,500,1997,1,2115,triangle
81,0.864335834980011,0.6272493600845337,1.2325338125228882,0.46817249059677124,relu,6604,0.2648,500,2410,1,2764,funnel
6,2.9946413040161133,0.2226221114397049,3.205176830291748,0.2607802748680115,relu,1482,0.5293999999999999,500,2823,4,1171,triangle
500,2.2748570442199707,0.34755784273147583,2.0543315410614014,0.3347022533416748,relu,1876,0.9115999999999999,500,699,0,581,brick
19,44.22926330566406,0.05244215950369835,3.500401020050049,0.2607802748680115,relu,4831,0.9115999999999999,500,1230,4,935,brick
6,3.999769926071167,0.16401028633117676,3.483593463897705,0.2607802748680115,relu,18227,0.7155999999999999,500,2646,5,2410,triangle
500,2.194178819656372,0.4071979522705078,2.1380679607391357,0.48459959030151367,relu,10741,0.6469999999999999,500,994,3,286,funnel
28,4.738585472106934,0.05861182510852814,3.5230138301849365,0.25872689485549927,relu,3452,0.7841999999999999,500,404,4,404,triangle
500,1.4300416707992554,0.5347043871879578,1.577512264251709,0.435318261384964,relu,17833,0.1374,500,522,0,522,funnel
5,3.4423985481262207,0.14293059706687927,3.3608250617980957,0.2648870646953583,relu,497,0.7449999999999999,500,1997,3,2705,triangle
92,0.9534617066383362,0.6051414012908936,1.2658153772354126,0.48459959030151367,relu,11332,0.15699999999999997,500,1230,2,1230,brick
314,0.8658989071846008,0.6534704566001892,1.2379359006881714,0.47843942046165466,relu,6210,0.09819999999999998,500,581,1,699,brick
50,1.2568937540054321,0.5516709685325623,1.678863286972046,0.4969199299812317,relu,8771,0.06879999999999999,500,2823,8,1761,funnel
39,1.378962516784668,0.5347043871879578,1.5330344438552856,0.5112936496734619,relu,10150,0.30399999999999994,500,2174,3,2705,triangle
14,2.898836135864258,0.2586118280887604,2.9089465141296387,0.2895277142524719,relu,2861,0.4509999999999999,500,1525,3,1171,triangle
11,2.9943182468414307,0.24678663909435272,3.097346782684326,0.2607802748680115,relu,5422,0.5783999999999999,500,1230,3,1997,funnel
50,1.2228370904922485,0.5485861301422119,1.5138084888458252,0.4887063801288605,relu,15075,0.1374,500,2410,5,699,funnel
11,3.5195024013519287,0.17377892136573792,3.186669111251831,0.2607802748680115,relu,891,0.7939999999999998,500,935,2,1348,funnel
104,0.8881360292434692,0.6313624382019043,1.2293360233306885,0.46406570076942444,relu,19409,0.2648,500,1702,1,2351,funnel
7,8.240889549255371,0.12082262337207794,3.535784959793091,0.2607802748680115,relu,4043,0.7547999999999998,500,1348,7,1643,funnel
91,1.116133689880371,0.5825192928314209,1.566482663154602,0.47638604044914246,relu,11135,0.049199999999999994,500,640,7,1112,funnel
41,1.1529814004898071,0.5799486041069031,1.7237491607666016,0.5051334500312805,relu,1482,0.08839999999999998,500,2056,8,876,brick
98,0.9316935539245605,0.6164524555206299,1.239113450050354,0.47433266043663025,relu,17439,0.3823999999999999,500,2587,1,994,triangle
7,19.07044792175293,0.10899742692708969,3.5365915298461914,0.2607802748680115,relu,14090,0.8037999999999998,500,2351,7,286,triangle
6,2.99912691116333,0.25809767842292786,3.3062856197357178,0.2607802748680115,relu,3649,0.36279999999999996,500,2941,7,50,brick
16,3.0721800327301025,0.25809767842292786,3.2545313835144043,0.2607802748680115,relu,19015,0.4901999999999999,500,758,6,935,triangle
8,3.3212528228759766,0.2246786653995514,3.40726900100708,0.2607802748680115,relu,19212,0.6763999999999999,500,2410,4,699,triangle
61,1.2224544286727905,0.544987142086029,1.610804796218872,0.4928131401538849,relu,6604,0.23539999999999997,500,1171,4,2410,funnel
9,2.8917791843414307,0.25809767842292786,2.929389715194702,0.2607802748680115,relu,694,0.25499999999999995,500,2174,7,1112,funnel
12,3.0907723903656006,0.2570694088935852,3.4940221309661865,0.2607802748680115,relu,8377,0.5293999999999999,500,876,9,2410,triangle
500,0.8455755114555359,0.6580976843833923,1.2053897380828857,0.4558521509170532,relu,5028,0.3333999999999999,500,2292,0,404,triangle
30,1.2080029249191284,0.5187660455703735,1.617332100868225,0.5010266900062561,relu,3255,0.029599999999999994,500,2941,5,2882,triangle
9,3.005657196044922,0.25809767842292786,3.3383920192718506,0.2607802748680115,relu,10150,0.36279999999999996,500,2292,9,168,triangle
66,1.1150187253952026,0.5650385618209839,1.3681138753890991,0.48049280047416687,relu,3649,0.37259999999999993,500,1584,2,2823,triangle
7,3.0695695877075195,0.2575835585594177,3.520358085632324,0.2607802748680115,relu,6013,0.5587999999999999,500,2764,9,109,triangle
6,3.0084006786346436,0.25809767842292786,3.217167854309082,0.2607802748680115,relu,3452,0.25499999999999995,500,2882,7,2646,funnel
7,6.002560615539551,0.13316194713115692,3.5170936584472656,0.2607802748680115,relu,4437,0.7449999999999999,500,1938,6,1112,triangle
11,2.98453426361084,0.25809767842292786,2.9897332191467285,0.2607802748680115,relu,15469,0.0394,500,1643,9,2233,brick
6,9.696386337280273,0.1177377924323082,3.5220768451690674,0.2607802748680115,relu,18227,0.7841999999999999,500,1938,6,2469,triangle
13,3.0316321849823,0.25809767842292786,3.0818276405334473,0.2607802748680115,relu,2861,0.30399999999999994,500,1289,7,876,funnel
36,3.000728130340576,0.25552698969841003,2.983987331390381,0.2607802748680115,relu,5816,0.3333999999999999,500,463,5,345,funnel
6,2.9951155185699463,0.25604113936424255,3.099508047103882,0.2607802748680115,relu,1679,0.31379999999999997,500,2646,6,1053,funnel
12,2.8979718685150146,0.25809767842292786,2.9340548515319824,0.2607802748680115,relu,6210,0.1276,500,2705,9,1525,brick
9,3.240915536880493,0.16195373237133026,2.981578826904297,0.2936345040798187,relu,16848,0.7351999999999999,500,2941,2,1112,brick
70,1.0840368270874023,0.5835475325584412,1.3313981294631958,0.48459959030151367,relu,7983,0.30399999999999994,500,1053,2,2764,funnel
269,0.9978770613670349,0.6051414012908936,1.2461308240890503,0.4948665201663971,relu,4831,0.27459999999999996,500,699,1,758,brick
7,3.032501459121704,0.2570694088935852,3.378291606903076,0.2607802748680115,relu,1088,0.4313999999999999,500,2528,8,876,funnel
14,3.2487387657165527,0.20616966485977173,3.017695903778076,0.2607802748680115,relu,8377,0.7351999999999999,500,1643,2,581,brick
60,0.992434561252594,0.5928020477294922,1.399961233139038,0.47227925062179565,relu,10150,0.09819999999999998,500,758,4,2882,funnel
10,3.0133440494537354,0.25809767842292786,3.1404428482055664,0.2607802748680115,relu,9559,0.15699999999999997,500,286,9,2941,funnel
500,1.232908010482788,0.5506426692008972,1.346761703491211,0.4969199299812317,relu,2270,0.6665999999999999,500,1230,0,876,brick
9,36.47446823120117,0.04113110527396202,3.54807710647583,0.25872689485549927,relu,19606,0.8037999999999998,500,522,8,1289,brick
500,1.1848039627075195,0.5516709685325623,1.3084323406219482,0.47638604044914246,relu,3846,0.7155999999999999,500,1466,0,1525,triangle
11,2.9780445098876953,0.25809767842292786,3.106245756149292,0.2607802748680115,relu,4634,0.27459999999999996,500,1289,7,2174,brick
500,0.8895950317382812,0.6503856182098389,1.2114911079406738,0.47022587060928345,relu,7589,0.4019999999999999,500,2115,0,286,brick
500,1.251352071762085,0.5403599143028259,1.3478569984436035,0.46817249059677124,relu,12514,0.6959999999999998,500,1230,0,522,triangle
500,1.486744999885559,0.5043701529502869,1.518296241760254,0.4558521509170532,relu,14287,0.2648,500,50,1,2469,triangle
47,0.8835293054580688,0.6174806952476501,1.3154336214065552,0.46406570076942444,relu,11726,0.049199999999999994,500,1820,3,2705,funnel
18,2.987866163253784,0.25809767842292786,2.989942789077759,0.2607802748680115,relu,1679,0.22559999999999997,500,404,6,463,funnel
7,2.9591917991638184,0.2575835585594177,3.1811487674713135,0.2607802748680115,relu,9362,0.4313999999999999,500,2410,5,1761,brick
6,2.9902806282043457,0.2575835585594177,3.322925090789795,0.2607802748680115,relu,11529,0.39219999999999994,500,2882,7,2115,triangle
34,1.4436546564102173,0.5537275075912476,1.816091537475586,0.4866529703140259,relu,2073,0.029599999999999994,500,2764,7,2351,triangle
13,1033.71240234375,0.051928021013736725,3.522078275680542,0.2607802748680115,relu,16257,0.9409999999999998,500,2351,6,404,brick
12,3.136483907699585,0.2550128400325775,3.361286163330078,0.2607802748680115,relu,5422,0.5587999999999999,500,1525,5,935,funnel
113,0.9702659845352173,0.6107969284057617,1.2796791791915894,0.4887063801288605,relu,10938,0.1374,500,404,2,2705,triangle
9,2.996408224105835,0.2550128400325775,3.1611616611480713,0.2607802748680115,relu,5422,0.5097999999999999,500,1820,4,640,brick
9,2.9859261512756348,0.25809767842292786,3.0780439376831055,0.2607802748680115,relu,16060,0.22559999999999997,500,2410,7,1112,funnel
254,0.8701173663139343,0.6611825227737427,1.2076315879821777,0.4558521509170532,relu,1482,0.18639999999999998,500,2469,0,463,triangle
8,3.00470232963562,0.25809767842292786,3.34662127494812,0.2607802748680115,relu,12317,0.39219999999999994,500,2587,8,463,triangle
17,310.1378173828125,0.04370179772377014,3.547605514526367,0.2607802748680115,relu,12514,0.8821999999999999,500,817,8,168,triangle
15,2849449.5,0.044215939939022064,3.5472400188446045,0.2607802748680115,relu,11923,0.9801999999999998,500,345,9,2764,funnel
42,1.4896652698516846,0.5233933329582214,1.7341797351837158,0.47843942046165466,relu,300,0.1276,500,227,8,1053,triangle
7,2.938607931137085,0.25809767842292786,3.0541787147521973,0.2648870646953583,relu,2664,0.30399999999999994,500,2410,5,2115,brick
500,1.2459132671356201,0.5311053991317749,1.2556294202804565,0.46817249059677124,relu,8574,0.8919999999999998,500,2646,0,286,brick
9,2.9285247325897217,0.25809767842292786,2.984233856201172,0.2607802748680115,relu,1679,0.20599999999999996,500,168,5,2646,funnel
20,5.637003421783447,0.05758354812860489,3.3415708541870117,0.2607802748680115,relu,9756,0.8625999999999998,500,2115,2,699,funnel
12,3.089848756790161,0.25809767842292786,3.43192458152771,0.2607802748680115,relu,4831,0.46079999999999993,500,994,9,1230,brick
33,1.3228302001953125,0.5552698969841003,1.7996840476989746,0.36960986256599426,relu,6604,0.0394,500,2410,6,2823,funnel
8,2.9880292415618896,0.25809767842292786,3.2102408409118652,0.2607802748680115,relu,13105,0.36279999999999996,500,2941,6,168,triangle
18,3.7707998752593994,0.1583547592163086,3.209761381149292,0.2607802748680115,relu,9165,0.8037999999999998,500,1230,2,817,brick
18,3.077221155166626,0.2575835585594177,3.163679838180542,0.2607802748680115,relu,17833,0.5196,500,817,4,50,brick
5,7.396901607513428,0.15681234002113342,3.5476791858673096,0.2607802748680115,relu,16257,0.7155999999999999,500,2351,9,2115,funnel
140,0.8100826740264893,0.6704370379447937,1.226637840270996,0.4496919810771942,relu,5816,0.08839999999999998,500,1289,1,2056,triangle
20,3.001889944076538,0.25809767842292786,3.034543752670288,0.2607802748680115,relu,11529,0.18639999999999998,500,640,7,994,brick
16,2.918272018432617,0.25809767842292786,2.9539990425109863,0.2607802748680115,relu,15272,0.1374,500,168,5,2587,funnel
9,171.5132598876953,0.08483290672302246,3.5108225345611572,0.2607802748680115,relu,18227,0.9017999999999998,500,2705,6,1820,brick
59,0.9937912821769714,0.5876606702804565,1.5116755962371826,0.47433266043663025,relu,7786,0.06879999999999999,500,2764,7,758,funnel
16,34.8930549621582,0.0406169667840004,3.547105073928833,0.2607802748680115,relu,3649,0.8625999999999998,500,404,6,1820,triangle
19,3.099924087524414,0.22416453063488007,3.0239126682281494,0.2607802748680115,relu,9559,0.7155999999999999,500,876,2,1879,triangle
62,0.9831678867340088,0.6056555509567261,1.2866911888122559,0.48254621028900146,relu,8377,0.22559999999999997,500,1879,2,2469,brick
500,3.1502370834350586,0.17943444848060608,2.4133806228637695,0.2792607843875885,relu,8377,0.9801999999999998,500,876,0,1525,brick
500,1.6827130317687988,0.47455012798309326,1.7102246284484863,0.435318261384964,relu,11923,0.5979999999999999,500,522,0,345,triangle
82,3.7253830432891846,0.13573265075683594,3.161938428878784,0.2607802748680115,relu,18030,0.9507999999999999,500,227,1,2587,funnel
7,3.133049964904785,0.2462724894285202,3.3211214542388916,0.2607802748680115,relu,16060,0.6273999999999998,500,1584,4,2469,funnel
7,8.855178833007812,0.06940873712301254,3.5419540405273438,0.2607802748680115,relu,4437,0.7547999999999998,500,2764,7,1112,funnel
8,2.924539566040039,0.24061696231365204,2.98262619972229,0.31622177362442017,relu,11923,0.4999999999999999,500,2705,3,1938,triangle
18,3.128206253051758,0.2524421513080597,3.369330406188965,0.2607802748680115,relu,1088,0.4313999999999999,500,581,9,345,funnel
31,1.1678332090377808,0.5516709685325623,1.4654673337936401,0.5030800700187683,relu,891,0.15699999999999997,500,463,3,2882,funnel
6,2.9780335426330566,0.25809767842292786,3.1762726306915283,0.2607802748680115,relu,6407,0.32359999999999994,500,2764,6,404,brick
16,1284500.375,0.03598971664905548,3.543510675430298,0.2607802748680115,relu,13302,0.9801999999999998,500,2174,8,2233,funnel
113,1.201465368270874,0.5383033156394958,1.290634274482727,0.4866529703140259,relu,2270,0.7155999999999999,500,2882,1,2823,triangle
5,3.1438066959381104,0.21491003036499023,3.5401411056518555,0.2607802748680115,relu,15272,0.5979999999999999,500,2764,9,2823,triangle
133,1.3583956956863403,0.5408740639686584,1.480711579322815,0.4948665201663971,relu,11923,0.1276,500,109,4,1230,funnel
21,3.5192697048187256,0.17634961009025574,3.3808434009552,0.2607802748680115,relu,3649,0.7449999999999999,500,876,3,1584,brick
8,2002.59814453125,0.04524421691894531,3.5473835468292236,0.2607802748680115,relu,6801,0.9017999999999998,500,1525,9,1643,brick
16,3.109858989715576,0.25347045063972473,3.492446184158325,0.2607802748680115,relu,1876,0.5587999999999999,500,935,8,109,brick
500,1.0007266998291016,0.6056555509567261,1.2374770641326904,0.46611911058425903,relu,13696,0.5097999999999999,500,1702,0,50,brick
358,0.8698679208755493,0.6519280076026917,1.245974063873291,0.46817249059677124,relu,10347,0.06879999999999999,500,404,1,876,triangle
10,2.9658186435699463,0.25809767842292786,3.0386362075805664,0.2607802748680115,relu,18030,0.11779999999999997,500,2469,8,463,triangle
139,1.2989393472671509,0.535732626914978,1.5012223720550537,0.5133470296859741,relu,12908,0.34319999999999995,500,758,3,994,triangle
500,3.047402858734131,0.2550128400325775,3.1940321922302246,0.2607802748680115,relu,3058,0.6469999999999999,500,227,9,1879,brick
13,3.0314462184906006,0.25604113936424255,3.0312302112579346,0.2607802748680115,relu,15666,0.16679999999999998,500,2351,7,227,funnel
72,0.8119360208511353,0.655012845993042,1.2609813213348389,0.46201232075691223,relu,6604,0.01,500,935,2,2705,funnel
59,1.4000120162963867,0.5557840466499329,1.8359622955322266,0.4887063801288605,relu,11529,0.019799999999999998,500,2174,8,463,triangle
112,0.8045597076416016,0.6647815108299255,1.2311882972717285,0.46406570076942444,relu,4634,0.08839999999999998,500,2115,1,1466,funnel
8,9.890481948852539,0.08946015685796738,3.5256874561309814,0.2607802748680115,relu,12317,0.7841999999999999,500,1289,6,1584,funnel
500,1.2547006607055664,0.5650385618209839,1.4185800552368164,0.4599589407444,relu,11529,0.23539999999999997,500,758,0,1348,brick
8,3.2160065174102783,0.22416453063488007,3.446758270263672,0.2607802748680115,relu,8771,0.6371999999999999,500,2292,5,581,triangle
146,1.3338922262191772,0.5105398297309875,1.3588567972183228,0.47843942046165466,relu,18424,0.7645999999999998,500,2587,1,2646,funnel
248,1.6055761575698853,0.4946015477180481,1.727570652961731,0.47843942046165466,relu,3255,0.1276,500,109,6,463,triangle
9,6.792923450469971,0.10025706887245178,3.3061819076538086,0.2607802748680115,relu,497,0.8919999999999998,500,2115,2,1643,funnel
20,3.0085232257843018,0.25809767842292786,3.0046563148498535,0.2607802748680115,relu,19606,0.3333999999999999,500,109,5,1938,triangle
49,0.8147275447845459,0.6627249121665955,1.2661118507385254,0.447638601064682,relu,3846,0.049199999999999994,500,2587,2,50,brick
12,239.2007598876953,0.0642673522233963,3.4848294258117676,0.2607802748680115,relu,18818,0.9311999999999998,500,2764,5,1938,triangle
500,0.9141757488250732,0.6318765878677368,1.2053449153900146,0.47638604044914246,relu,9559,0.4705999999999999,500,2056,0,345,brick
31,1.2602609395980835,0.5233933329582214,1.3973954916000366,0.48254621028900146,relu,1285,0.4411999999999999,500,2587,2,50,brick
9,12.615257263183594,0.08637531846761703,3.548767328262329,0.2607802748680115,relu,19803,0.7547999999999998,500,1171,9,109,triangle
14,3.0937209129333496,0.25809767842292786,3.358853340148926,0.2607802748680115,relu,5225,0.4411999999999999,500,876,8,935,triangle
5,3.4103949069976807,0.1840616911649704,3.47208309173584,0.2607802748680115,relu,1679,0.6763999999999999,500,2174,5,2174,funnel
40,1.0492277145385742,0.5768637657165527,1.352792501449585,0.4948665201663971,relu,497,0.17659999999999998,500,286,3,2292,funnel
15,81.64701080322266,0.060668379068374634,3.4653449058532715,0.2607802748680115,relu,9953,0.9311999999999998,500,2882,4,463,triangle
103,1.0398540496826172,0.5840616822242737,1.263064980506897,0.46817249059677124,relu,8968,0.5685999999999999,500,2410,1,2351,brick
5,4.001067161560059,0.17172236740589142,3.5114834308624268,0.2607802748680115,relu,7983,0.6959999999999998,500,2882,6,1289,triangle
9,3.0465400218963623,0.25809767842292786,3.4094600677490234,0.2607802748680115,relu,10938,0.4509999999999999,500,2646,8,1407,funnel
41,1.5415380001068115,0.501799464225769,1.6128463745117188,0.4866529703140259,relu,3058,0.4999999999999999,500,2587,2,1702,brick
4,3.835236072540283,0.1197943463921547,3.544243812561035,0.2607802748680115,relu,300,0.6861999999999999,500,2587,7,581,funnel
92,0.8019315004348755,0.6771208047866821,1.23232901096344,0.46201232075691223,relu,6801,0.049199999999999994,500,2646,1,1466,funnel
500,1.0688263177871704,0.5902313590049744,1.2767516374588013,0.47022587060928345,relu,12514,0.5783999999999999,500,1525,0,2292,brick
163,1.6143438816070557,0.48688945174217224,1.7137104272842407,0.48049280047416687,relu,10938,0.1276,500,227,6,522,triangle
189,1.2476979494094849,0.5372750759124756,1.3793336153030396,0.4866529703140259,relu,8180,0.31379999999999997,500,581,2,1702,brick
21,3.4691431522369385,0.1886889487504959,3.169829845428467,0.2607802748680115,relu,17833,0.7841999999999999,500,699,2,1702,triangle
105,1.4211636781692505,0.5228791832923889,1.6698981523513794,0.48459959030151367,relu,2467,0.1374,500,463,6,994,triangle
7,2.9626917839050293,0.25809767842292786,3.1086995601654053,0.2607802748680115,relu,2270,0.29419999999999996,500,2233,6,2705,funnel
11,2.9955077171325684,0.25809767842292786,3.069718360900879,0.2607802748680115,relu,14287,0.28439999999999993,500,935,6,1289,triangle
139,1.4633033275604248,0.5177378058433533,1.5193984508514404,0.5010266900062561,relu,15666,0.5587999999999999,500,758,2,2233,triangle
210,1.4195507764816284,0.4987146556377411,1.390017032623291,0.4907597601413727,relu,17833,0.8135999999999999,500,2469,1,1643,brick
9,2.9818551540374756,0.25809767842292786,3.0922741889953613,0.2607802748680115,relu,6998,0.21579999999999996,500,1643,7,1112,brick
9,3.0610551834106445,0.25809767842292786,3.287304162979126,0.2607802748680115,relu,3058,0.39219999999999994,500,935,8,2292,triangle
40,5.146350860595703,0.1069408729672432,2.9293365478515625,0.2607802748680115,relu,19409,0.9311999999999998,500,1820,1,1702,triangle
9,6.844905853271484,0.11825192719697952,3.530526638031006,0.2607802748680115,relu,15469,0.7743999999999999,500,758,6,1584,funnel
38,0.9569153785705566,0.6015424132347107,1.3339293003082275,0.441478431224823,relu,2073,0.08839999999999998,500,2587,3,522,brick
500,3.289151191711426,0.15886889398097992,3.079901933670044,0.2607802748680115,relu,14878,0.7547999999999998,500,50,1,2410,brick
14,2.9602625370025635,0.25809767842292786,2.9831390380859375,0.2607802748680115,relu,17045,0.07859999999999998,500,286,7,2351,funnel
6,3.1904821395874023,0.22519280016422272,3.540365219116211,0.2607802748680115,relu,13893,0.6077999999999999,500,2823,9,581,triangle
6,10.083094596862793,0.06786632537841797,3.548758029937744,0.2607802748680115,relu,2467,0.7253999999999998,500,758,9,817,funnel
500,3.1828014850616455,0.22982005774974823,3.1352100372314453,0.2607802748680115,relu,1679,0.9213999999999998,500,50,1,817,triangle
456,0.9658941030502319,0.611825168132782,1.2324411869049072,0.48049280047416687,relu,1679,0.3529999999999999,500,994,0,2941,funnel
9,24.291101455688477,0.09100256860256195,3.521944999694824,0.2607802748680115,relu,10347,0.8331999999999998,500,1820,6,935,triangle
500,3.059354782104492,0.25192803144454956,3.376225471496582,0.2607802748680115,relu,5816,0.7449999999999999,500,286,5,817,triangle
500,1.2656147480010986,0.5316195487976074,1.3221372365951538,0.46611911058425903,relu,8377,0.8037999999999998,500,1584,0,1407,funnel
151,1.002854824066162,0.5850899815559387,1.2483211755752563,0.47433266043663025,relu,17242,0.4019999999999999,500,1289,1,1879,triangle
12,2.9382777214050293,0.25809767842292786,3.029400110244751,0.2607802748680115,relu,18030,0.20599999999999996,500,581,6,2233,funnel
14,8.029211044311523,0.10025706887245178,3.225186586380005,0.2607802748680115,relu,4240,0.9017999999999998,500,2705,2,1230,triangle
10,3.028181314468384,0.2575835585594177,3.2390918731689453,0.2607802748680115,relu,18424,0.4411999999999999,500,1289,6,994,triangle
91,1.0237374305725098,0.587146520614624,1.3015668392181396,0.47638604044914246,relu,10150,0.1374,500,640,3,1761,triangle
15,3.0047264099121094,0.25809767842292786,3.0883073806762695,0.2607802748680115,relu,2861,0.23539999999999997,500,817,8,1407,brick
21,2.9833602905273438,0.2586118280887604,3.079770565032959,0.2607802748680115,relu,3649,0.5587999999999999,500,286,3,1584,funnel
12,3.025062322616577,0.25809767842292786,3.089902877807617,0.2607802748680115,relu,891,0.23539999999999997,500,286,8,463,funnel
184,1.001871943473816,0.6051414012908936,1.239575982093811,0.4866529703140259,relu,4240,0.4411999999999999,500,1171,1,1407,triangle
500,1.504248023033142,0.501799464225769,1.4700963497161865,0.47638604044914246,relu,16454,0.3823999999999999,500,227,1,2233,brick
47,1.173981785774231,0.5588688850402832,1.4552133083343506,0.47433266043663025,relu,18030,0.09819999999999998,500,2174,5,1938,triangle
11,16.441024780273438,0.08688946068286896,3.335651397705078,0.2607802748680115,relu,9559,0.9017999999999998,500,2823,3,404,brick
11,2.989597797393799,0.25809767842292786,3.102428674697876,0.2607802748680115,relu,5225,0.37259999999999993,500,758,5,1761,funnel
324,1.4027154445648193,0.5182519555091858,1.375005841255188,0.48459959030151367,relu,2073,0.7449999999999999,500,1171,1,1112,funnel
9,3.060877799987793,0.25809767842292786,3.375150680541992,0.2607802748680115,relu,5028,0.4215999999999999,500,758,9,2941,triangle
15,216130.765625,0.03958868980407715,3.541670799255371,0.2607802748680115,relu,7983,0.9703999999999998,500,2823,8,2469,funnel
19,624.857666015625,0.03701799362897873,3.5186285972595215,0.2607802748680115,relu,6407,0.9507999999999999,500,1289,5,286,brick
191,1.2696715593338013,0.5208226442337036,1.2921864986419678,0.4969199299812317,relu,12514,0.6763999999999999,500,1584,1,50,brick
17,33.10027313232422,0.07866323739290237,3.4114925861358643,0.2607802748680115,relu,19409,0.9311999999999998,500,2469,3,1584,triangle
83,0.8637930154800415,0.6380462646484375,1.2347623109817505,0.4435318410396576,relu,19015,0.25499999999999995,500,2469,1,2941,brick
12,2.9796972274780273,0.25809767842292786,3.188530206680298,0.2607802748680115,relu,13499,0.5196,500,463,4,2174,funnel
21,3.17236590385437,0.24935732781887054,3.2877399921417236,0.2607802748680115,relu,8574,0.5783999999999999,500,1466,4,522,funnel
184,1.2852075099945068,0.5547558069229126,1.5139869451522827,0.47022587060928345,relu,8968,0.11779999999999997,500,227,5,581,triangle
13,3.2335846424102783,0.20257069170475006,3.081611156463623,0.2607802748680115,relu,8771,0.7547999999999998,500,1112,2,2056,funnel
108,0.9221407771110535,0.6179948449134827,1.225679636001587,0.47638604044914246,relu,14287,0.36279999999999996,500,1997,1,1289,brick
46,1.2531884908676147,0.544987142086029,1.5378592014312744,0.4969199299812317,relu,8377,0.19619999999999996,500,1997,4,1289,brick
9,3.015261173248291,0.25809767842292786,3.2011702060699463,0.2607802748680115,relu,6210,0.4019999999999999,500,1230,6,2174,triangle
5,10.644388198852539,0.1197943463921547,3.536797523498535,0.2607802748680115,relu,18818,0.7645999999999998,500,2764,7,2587,funnel
500,1.1033872365951538,0.5809768438339233,1.2880843877792358,0.4907597601413727,relu,4831,0.48039999999999994,500,1230,0,2705,triangle
6,3.4283413887023926,0.17480719089508057,3.4723198413848877,0.2607802748680115,relu,9756,0.6763999999999999,500,2469,5,227,brick
38,1.3978923559188843,0.5095115900039673,1.6210945844650269,0.5051334500312805,relu,1482,0.28439999999999993,500,2351,4,817,funnel
22,16.395301818847656,0.06683804839849472,3.320007801055908,0.2607802748680115,relu,18030,0.9409999999999998,500,1879,2,1466,triangle
