round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
6,1.4282010793685913,0.3665809631347656,1.0605500936508179,0.4394250512123108,relu,19606,0.5783999999999999,500,1584,3,1230,funnel
21,0.9949662089347839,0.5197943449020386,1.0072674751281738,0.5071868300437927,relu,12908,0.11779999999999997,500,522,1,758,funnel
9,1.0068156719207764,0.5203084945678711,1.0203689336776733,0.5133470296859741,relu,8180,0.11779999999999997,500,1407,3,109,brick
61,1.2424743175506592,0.43393316864967346,1.0120564699172974,0.5051334500312805,relu,19409,0.6861999999999999,500,2115,0,1289,triangle
13,3164.372802734375,0.3398457467556,1.0874751806259155,0.447638601064682,relu,6998,0.9409999999999998,500,2469,7,286,triangle
28,0.992597222328186,0.5136246681213379,1.0073299407958984,0.5010266900062561,relu,8180,0.32359999999999994,500,2941,5,1171,brick
13,1.0004401206970215,0.5079691410064697,1.0166001319885254,0.4969199299812317,relu,9559,0.27459999999999996,500,2941,5,1466,funnel
8,1.057860255241394,0.4586118161678314,1.0665888786315918,0.447638601064682,relu,9165,0.29419999999999996,500,1289,8,522,funnel
8,1.098939061164856,0.4431876540184021,1.0537567138671875,0.3880903422832489,relu,11135,0.4509999999999999,500,2587,4,2823,funnel
4,1.0322599411010742,0.4971722364425659,1.0417636632919312,0.5051334500312805,relu,1482,0.27459999999999996,500,1230,2,2174,triangle
33,1.0169825553894043,0.4992288053035736,1.0076712369918823,0.5071868300437927,relu,12908,0.41179999999999994,500,1466,4,758,triangle
7,45.63901901245117,0.35835474729537964,1.0740042924880981,0.447638601064682,relu,19212,0.8527999999999998,500,2469,6,404,triangle
11,1.1352241039276123,0.45964011549949646,1.0088541507720947,0.5051334500312805,relu,10347,0.4999999999999999,500,2646,2,227,funnel
13,0.9919593930244446,0.5120822787284851,1.0116689205169678,0.4928131401538849,relu,8771,0.15699999999999997,500,1407,7,2646,funnel
11,1.2838904857635498,0.4663239121437073,1.0286908149719238,0.4969199299812317,relu,4240,0.5979999999999999,500,1761,2,2410,triangle
8,1.0533870458602905,0.46375322341918945,1.0406242609024048,0.48049280047416687,relu,8377,0.22559999999999997,500,2351,2,522,triangle
4,2.93572998046875,0.36760926246643066,1.1482270956039429,0.441478431224823,relu,8180,0.7939999999999998,500,1230,2,2646,triangle
11,0.9980072379112244,0.5197943449020386,1.0093433856964111,0.5071868300437927,relu,12908,0.07859999999999998,500,2764,6,1466,brick
5,1.10361647605896,0.43598970770835876,1.086879014968872,0.447638601064682,relu,15272,0.4019999999999999,500,2174,9,817,funnel
11,3.5327844619750977,0.37583547830581665,1.0907344818115234,0.447638601064682,relu,5028,0.6763999999999999,500,404,7,1584,brick
269,1.161681890487671,0.44473007321357727,1.0037611722946167,0.5010266900062561,relu,13302,0.6665999999999999,500,522,0,2764,brick
6,115.93460083007812,0.36349615454673767,1.0889219045639038,0.447638601064682,relu,11332,0.8429999999999999,500,2174,8,994,brick
500,1.026165246963501,0.49100255966186523,1.0232480764389038,0.5112936496734619,relu,10150,0.3333999999999999,500,50,3,2764,brick
4,4.917471885681152,0.3537275195121765,1.9335784912109375,0.447638601064682,relu,19015,0.9115999999999999,500,2351,1,522,brick
15,0.9998505115509033,0.519280195236206,1.0106524229049683,0.5010266900062561,relu,14287,0.16679999999999998,500,2056,9,2764,funnel
5,1.1121822595596313,0.42879176139831543,1.0960350036621094,0.4496919810771942,relu,1876,0.4313999999999999,500,1997,8,1466,triangle
44,599151.4375,0.34395885467529297,1.0926772356033325,0.447638601064682,relu,7786,0.9801999999999998,500,345,8,876,funnel
8,1.243387222290039,0.44678664207458496,1.0473463535308838,0.5051334500312805,relu,4634,0.5881999999999998,500,1643,1,2056,brick
7,1.0726385116577148,0.47455012798309326,1.0619828701019287,0.48459959030151367,relu,11923,0.14719999999999997,500,2056,1,2469,triangle
15,0.9906249642372131,0.5156812071800232,1.0042743682861328,0.4948665201663971,relu,15469,0.019799999999999998,500,463,8,817,funnel
16,5.158480644226074,0.38457584381103516,1.0860216617584229,0.4373716711997986,relu,2073,0.7841999999999999,500,345,4,2351,brick
4,1.0821833610534668,0.4308483302593231,1.0906720161437988,0.447638601064682,relu,15863,0.37259999999999993,500,1584,8,2587,triangle
8,1.3777644634246826,0.4452442228794098,1.058698296546936,0.4887063801288605,relu,15863,0.6371999999999999,500,1525,2,2823,triangle
6,2.7436954975128174,0.3470436930656433,1.0711321830749512,0.447638601064682,relu,17833,0.7253999999999998,500,817,4,2705,triangle
128,1.2132631540298462,0.43187659978866577,1.0065679550170898,0.5195071697235107,relu,15469,0.6567999999999998,500,876,0,2115,brick
25,0.9957813620567322,0.5079691410064697,1.010566234588623,0.4928131401538849,relu,6013,0.10799999999999997,500,581,9,935,funnel
4,1.0705463886260986,0.44010281562805176,1.0804486274719238,0.48049280047416687,relu,16060,0.34319999999999995,500,1112,6,1702,funnel
14,387.1100769042969,0.34190231561660767,1.091770887374878,0.447638601064682,relu,18227,0.8821999999999999,500,1053,8,2823,brick
6,8.102839469909668,0.3429305851459503,1.1608651876449585,0.447638601064682,relu,6013,0.9507999999999999,500,2115,1,2823,brick
26,2.6697628498077393,0.36503857374191284,1.0711547136306763,0.447638601064682,relu,19803,0.7547999999999998,500,404,3,227,triangle
8,0.9903217554092407,0.5136246681213379,1.005735993385315,0.4928131401538849,relu,6604,0.0394,500,2292,8,1407,brick
15,174237.421875,0.3552699089050293,1.088072657585144,0.447638601064682,relu,1679,0.9703999999999998,500,2646,8,345,triangle
10,0.9883425235748291,0.5120822787284851,1.0257700681686401,0.5092402696609497,relu,19015,0.09819999999999998,500,1761,8,1348,brick
8,1.4022748470306396,0.40359896421432495,1.0415186882019043,0.4907597601413727,relu,19212,0.5685999999999999,500,2351,2,286,brick
5,11.622413635253906,0.3537275195121765,1.1367268562316895,0.447638601064682,relu,11332,0.9213999999999998,500,1643,2,2882,triangle
5,1.0553287267684937,0.45758354663848877,1.075399398803711,0.447638601064682,relu,14287,0.2648,500,581,7,2410,funnel
4,1.255113124847412,0.357326477766037,1.09768807888031,0.3921971321105957,relu,11529,0.5196,500,1289,8,2528,triangle
10,5.807133197784424,0.3619537353515625,1.0689066648483276,0.447638601064682,relu,19606,0.8233999999999998,500,817,3,2587,brick
500,0.9917417168617249,0.5120822787284851,1.0032391548156738,0.5297741293907166,relu,19212,0.05899999999999999,500,109,0,1112,triangle
13,0.9981701970100403,0.5023136138916016,1.007591962814331,0.5112936496734619,relu,15272,0.23539999999999997,500,581,5,1230,triangle
8,114.88206481933594,0.34395885467529297,1.0902516841888428,0.447638601064682,relu,19409,0.8625999999999998,500,1702,7,758,triangle
16,8.802396774291992,0.3784061670303345,1.0647189617156982,0.447638601064682,relu,6604,0.8233999999999998,500,640,4,2115,brick
19,1.0006194114685059,0.5161953568458557,1.0278356075286865,0.5030800700187683,relu,13105,0.18639999999999998,500,1112,9,1466,funnel
4,6.089207649230957,0.38817480206489563,1.0932738780975342,0.4435318410396576,relu,16060,0.7547999999999998,500,2705,5,1643,triangle
4,15.328269958496094,0.3362467885017395,1.1837290525436401,0.447638601064682,relu,1482,0.9703999999999998,500,2174,1,286,triangle
6,1.0337063074111938,0.49614396691322327,1.0437463521957397,0.4907597601413727,relu,8771,0.1374,500,2056,1,1171,funnel
11,0.9978488087654114,0.5120822787284851,1.0098750591278076,0.4969199299812317,relu,9559,0.22559999999999997,500,2292,7,404,funnel
5,2.4296905994415283,0.357326477766037,1.0933549404144287,0.3347022533416748,relu,9362,0.6959999999999998,500,345,6,2410,funnel
15,95.50947570800781,0.35218510031700134,1.0858477354049683,0.447638601064682,relu,8968,0.8821999999999999,500,758,6,640,brick
56,184.25340270996094,0.3470436930656433,1.09242844581604,0.4455852210521698,relu,14287,0.9115999999999999,500,227,6,2823,brick
6,4.791152000427246,0.3619537353515625,1.098186731338501,0.35934290289878845,relu,4437,0.6959999999999998,500,2941,8,758,brick
6,16.4296817779541,0.35012853145599365,1.1718060970306396,0.447638601064682,relu,2664,0.9311999999999998,500,2410,2,2115,funnel
122,31.897855758666992,0.38663238286972046,1.0747183561325073,0.447638601064682,relu,16257,0.9605999999999998,500,50,3,463,funnel
10,0.9872339367866516,0.5136246681213379,1.0149002075195312,0.5010266900062561,relu,10544,0.029599999999999994,500,1171,7,522,brick
14,1.0630258321762085,0.4606683850288391,1.0128169059753418,0.5030800700187683,relu,11529,0.5391999999999999,500,522,1,2292,funnel
10,0.9939490556716919,0.5172236561775208,1.0074596405029297,0.4969199299812317,relu,300,0.24519999999999997,500,2823,6,2823,brick
17,0.9939415454864502,0.5136246681213379,1.0173298120498657,0.4969199299812317,relu,15863,0.18639999999999998,500,2351,8,994,triangle
5,1.2681878805160522,0.4411311149597168,1.043615698814392,0.5133470296859741,relu,3452,0.6175999999999999,500,1525,1,2764,funnel
10,1.0243891477584839,0.5084832906723022,1.0160967111587524,0.4989733099937439,relu,4634,0.29419999999999996,500,2292,4,935,triangle
9,376.7604675292969,0.36966580152511597,1.0785210132598877,0.447638601064682,relu,9756,0.9017999999999998,500,1230,7,2469,funnel
7,1.685533046722412,0.36915168166160583,1.0730786323547363,0.453798770904541,relu,19606,0.6469999999999999,500,1112,3,935,brick
8,7.61196756362915,0.36092543601989746,1.077927589416504,0.447638601064682,relu,17242,0.8135999999999999,500,1938,4,2823,brick
8,23.10808563232422,0.365552693605423,1.081954002380371,0.447638601064682,relu,15469,0.8429999999999999,500,1348,5,699,triangle
32,117.7330551147461,0.34601542353630066,1.082274079322815,0.447638601064682,relu,2270,0.9507999999999999,500,227,4,2351,triangle
4,4.351402282714844,0.38663238286972046,1.1311672925949097,0.447638601064682,relu,10938,0.7841999999999999,500,2882,3,640,triangle
9,1.0962576866149902,0.4879177510738373,1.0243587493896484,0.5133470296859741,relu,6998,0.4019999999999999,500,1171,2,1584,triangle
210,0.9848453998565674,0.510025680065155,0.9983024001121521,0.5071868300437927,relu,3452,0.05899999999999999,500,1171,0,817,triangle
8,101.28275299072266,0.36041131615638733,1.0889071226119995,0.447638601064682,relu,17045,0.8821999999999999,500,2941,6,699,triangle
6,1.3005436658859253,0.3557840585708618,1.0782630443572998,0.3860369622707367,relu,15469,0.5293999999999999,500,1584,4,2351,funnel
8,1.0583230257034302,0.48946014046669006,1.0466983318328857,0.46817249059677124,relu,4043,0.23539999999999997,500,2115,3,2233,funnel
7,4.509113311767578,0.36041131615638733,1.0945764780044556,0.4271047115325928,relu,10347,0.7351999999999999,500,1171,5,2528,brick
16,1.4323381185531616,0.3892030715942383,1.0574259757995605,0.46201232075691223,relu,17439,0.7351999999999999,500,2646,0,2056,triangle
5,6.359513759613037,0.37120822072029114,1.142470121383667,0.441478431224823,relu,10150,0.8527999999999998,500,1820,2,640,funnel
7,5.3642048835754395,0.3470436930656433,1.0706455707550049,0.447638601064682,relu,694,0.7841999999999999,500,2292,4,1643,funnel
6,1.1545246839523315,0.4262210726737976,1.091544508934021,0.4332648813724518,relu,18818,0.4999999999999999,500,2764,6,2469,triangle
9,523.9418334960938,0.37789201736450195,1.0917350053787231,0.447638601064682,relu,15863,0.8919999999999998,500,1171,8,2351,funnel
10,0.9986764788627625,0.5110539793968201,1.005849838256836,0.5133470296859741,relu,1876,0.09819999999999998,500,522,4,2941,brick
4,1.1071276664733887,0.408740371465683,1.0927461385726929,0.447638601064682,relu,1876,0.4215999999999999,500,1171,9,581,brick
5,1.0575380325317383,0.45758354663848877,1.0733510255813599,0.447638601064682,relu,18227,0.25499999999999995,500,1643,9,2941,brick
19,1.2325401306152344,0.387146532535553,1.0768541097640991,0.447638601064682,relu,6998,0.5196,500,2292,0,227,funnel
7,1.0032464265823364,0.5177378058433533,1.0088883638381958,0.5092402696609497,relu,4634,0.19619999999999996,500,758,1,2469,triangle
20,1.2505009174346924,0.4215938448905945,1.0121068954467773,0.5195071697235107,relu,694,0.6175999999999999,500,2764,0,2056,triangle
10,425.89324951171875,0.3321336805820465,1.092643141746521,0.447638601064682,relu,18621,0.8625999999999998,500,640,9,2646,brick
4,8.219727516174316,0.38046273589134216,1.0984522104263306,0.2710472345352173,relu,7195,0.7155999999999999,500,1584,8,1879,triangle
11,56.99580764770508,0.349100261926651,1.0791902542114258,0.447638601064682,relu,18621,0.9115999999999999,500,935,4,1112,brick
11,1.9071491956710815,0.35218510031700134,1.0537394285202026,0.4989733099937439,relu,11332,0.7057999999999999,500,522,3,1820,triangle
5,1.1179523468017578,0.3537275195121765,1.0679959058761597,0.46817249059677124,relu,16060,0.34319999999999995,500,1761,5,1938,brick
5,25.633373260498047,0.39125964045524597,1.092122197151184,0.447638601064682,relu,4437,0.7645999999999998,500,1525,9,1466,funnel
30,1.0066289901733398,0.4940873980522156,1.0155001878738403,0.4969199299812317,relu,17242,0.20599999999999996,500,640,9,2056,brick
5,1.6032553911209106,0.323393315076828,1.082438349723816,0.40862423181533813,relu,16257,0.5685999999999999,500,2823,3,2056,funnel
4,2.1377360820770264,0.3856041133403778,1.093853235244751,0.447638601064682,relu,4831,0.6175999999999999,500,2174,9,109,triangle
14,0.9952205419540405,0.5141388177871704,1.0192861557006836,0.5010266900062561,relu,2664,0.15699999999999997,500,1761,9,876,brick
4,1.5289207696914673,0.39280205965042114,1.2130869626998901,0.447638601064682,relu,9362,0.6763999999999999,500,994,1,1407,triangle
7,4.769222736358643,0.3429305851459503,1.081027626991272,0.5133470296859741,relu,5028,0.7743999999999999,500,2528,4,2705,triangle
14,25329.619140625,0.3516709506511688,1.083727240562439,0.447638601064682,relu,18818,0.9507999999999999,500,2882,8,1643,funnel
5,35.60193634033203,0.3552699089050293,1.074221134185791,0.4455852210521698,relu,9362,0.8919999999999998,500,2056,4,227,brick
12,1.2167619466781616,0.40822622179985046,1.0612859725952148,0.441478431224823,relu,8377,0.5587999999999999,500,2410,4,758,triangle
38,196.04139709472656,0.33264780044555664,1.0913015604019165,0.4455852210521698,relu,18227,0.9213999999999998,500,1289,5,286,funnel
5,1.0665080547332764,0.4714652895927429,1.0706719160079956,0.5174537897109985,relu,14681,0.20599999999999996,500,2351,7,2587,funnel
6,114.05525207519531,0.37634962797164917,1.092323899269104,0.447638601064682,relu,12514,0.8233999999999998,500,2528,9,699,triangle
4,1.3215745687484741,0.36092543601989746,1.0958195924758911,0.4517453908920288,relu,7392,0.5293999999999999,500,1525,7,1997,funnel
4,4.028153896331787,0.31156811118125916,1.1029999256134033,0.30390143394470215,relu,4043,0.6959999999999998,500,2646,6,2705,triangle
10,1.0259230136871338,0.4822622239589691,1.0151888132095337,0.5051334500312805,relu,10741,0.2648,500,2882,4,109,triangle
4,4.984495162963867,0.349100261926651,1.1007273197174072,0.2710472345352173,relu,8771,0.6763999999999999,500,2823,9,1643,brick
29,1.0168386697769165,0.5028277635574341,1.00912344455719,0.4989733099937439,relu,891,0.41179999999999994,500,758,5,1171,triangle
8,0.9954784512519836,0.5156812071800232,1.0132197141647339,0.4948665201663971,relu,8574,0.049199999999999994,500,1466,7,2056,triangle
27,0.9911972284317017,0.5223650336265564,1.0032868385314941,0.5174537897109985,relu,497,0.20599999999999996,500,640,9,2646,brick
14,0.9953016042709351,0.5120822787284851,1.0136094093322754,0.4928131401538849,relu,4240,0.18639999999999998,500,1525,9,2941,triangle
6,1.1482528448104858,0.33316195011138916,1.0647248029708862,0.46611911058425903,relu,6801,0.39219999999999994,500,1348,4,2705,funnel
5,10.339251518249512,0.36915168166160583,1.088949203491211,0.447638601064682,relu,12120,0.7449999999999999,500,1171,7,2646,brick
19,0.9975761771202087,0.5069409012794495,1.0028496980667114,0.5051334500312805,relu,8574,0.19619999999999996,500,286,4,1112,triangle
15,0.9898674488067627,0.519280195236206,1.0183203220367432,0.5030800700187683,relu,19409,0.19619999999999996,500,994,7,1879,funnel
11,1.9555584192276,0.37994858622550964,1.03334379196167,0.46406570076942444,relu,7195,0.7155999999999999,500,2823,3,2469,triangle
72,1.011159062385559,0.5038560628890991,1.0137150287628174,0.5030800700187683,relu,6013,0.4999999999999999,500,1112,4,2941,brick
6,48.89622497558594,0.35629820823669434,1.0886659622192383,0.447638601064682,relu,18030,0.9017999999999998,500,2056,4,1112,funnel
4,1.5871694087982178,0.40565553307533264,1.221233606338501,0.447638601064682,relu,12908,0.6763999999999999,500,1171,1,1643,brick
10,1.0028924942016602,0.5120822787284851,1.026008129119873,0.4989733099937439,relu,10347,0.09819999999999998,500,876,6,2705,funnel
5,1.0831958055496216,0.41233932971954346,1.0732184648513794,0.5112936496734619,relu,3255,0.32359999999999994,500,1112,6,1643,funnel
5,1.1168749332427979,0.315167099237442,1.0882500410079956,0.41273099184036255,relu,18227,0.32359999999999994,500,2410,6,168,brick
62,0.9918032884597778,0.5213367342948914,1.0086764097213745,0.5071868300437927,relu,1285,0.06879999999999999,500,2528,0,640,triangle
12,1.0341200828552246,0.4946015477180481,1.0079156160354614,0.4989733099937439,relu,11726,0.41179999999999994,500,876,4,2587,triangle
7,0.9906442761421204,0.5136246681213379,1.005026936531067,0.5071868300437927,relu,300,0.08839999999999998,500,2174,7,2823,brick
8,1.2285828590393066,0.4149100184440613,1.0402110815048218,0.48254621028900146,relu,12908,0.4313999999999999,500,2882,1,1112,funnel
5,8.691083908081055,0.34807199239730835,1.0903947353363037,0.447638601064682,relu,8377,0.7351999999999999,500,1053,7,581,brick
7,1.0990350246429443,0.4385603964328766,1.0437681674957275,0.48459959030151367,relu,15666,0.19619999999999996,500,2351,2,1289,triangle
12,1.0968714952468872,0.4560411274433136,1.0256867408752441,0.42505133152008057,relu,15272,0.48039999999999994,500,994,3,2469,funnel
10,1.0990020036697388,0.4817480742931366,1.01572847366333,0.4948665201663971,relu,4831,0.37259999999999993,500,1053,1,1525,brick
12,0.9805019497871399,0.5197943449020386,1.0005661249160767,0.5195071697235107,relu,9362,0.029599999999999994,500,2056,9,1997,funnel
407,1.0137789249420166,0.5038560628890991,1.006751537322998,0.5071868300437927,relu,10347,0.23539999999999997,500,404,0,286,brick
500,115665.78125,0.4437018036842346,1.0847573280334473,0.447638601064682,relu,19409,0.9801999999999998,500,168,8,2823,brick
4,1.2027970552444458,0.4493573307991028,1.0928984880447388,0.447638601064682,relu,6210,0.4411999999999999,500,817,1,2705,funnel
4,1.1077263355255127,0.40411311388015747,1.0946892499923706,0.447638601064682,relu,12514,0.4509999999999999,500,1525,9,1407,triangle
15,1.4304012060165405,0.3742930591106415,1.0643858909606934,0.447638601064682,relu,18227,0.6567999999999998,500,109,3,522,funnel
8,1.4497750997543335,0.3856041133403778,1.0935158729553223,0.447638601064682,relu,11726,0.5685999999999999,500,640,9,1053,brick
13,0.9907218813896179,0.5187660455703735,1.0023345947265625,0.5010266900062561,relu,4437,0.05899999999999999,500,345,5,994,triangle
34,233778.84375,0.3526992201805115,1.0866180658340454,0.447638601064682,relu,7392,0.9801999999999998,500,1525,7,2941,triangle
64,0.9996814727783203,0.5064267516136169,0.9957314133644104,0.5133470296859741,relu,19015,0.08839999999999998,500,1230,0,286,funnel
6,11.777755737304688,0.36143958568573,1.0778594017028809,0.447638601064682,relu,14681,0.7939999999999998,500,1584,5,1053,funnel
4,4.8131422996521,0.36709511280059814,1.120920181274414,0.30390143394470215,relu,3058,0.7841999999999999,500,2469,3,1348,funnel
9,0.9911186695098877,0.510025680065155,1.0085521936416626,0.4907597601413727,relu,18030,0.029599999999999994,500,1997,9,640,triangle
5,1.1530179977416992,0.2735218405723572,1.070412516593933,0.3819301724433899,relu,14287,0.29419999999999996,500,2823,5,1997,brick
6,1.0909526348114014,0.42724937200546265,1.0884391069412231,0.4496919810771942,relu,6013,0.41179999999999994,500,2882,8,1053,funnel
4,1.6951607465744019,0.4030848443508148,1.1150373220443726,0.447638601064682,relu,17636,0.7547999999999998,500,1112,1,1525,triangle
258,1.0885480642318726,0.46323907375335693,1.0064127445220947,0.5051334500312805,relu,4043,0.4509999999999999,500,935,0,1348,brick
9,41.41422653198242,0.38663238286972046,1.0856214761734009,0.447638601064682,relu,15075,0.8037999999999998,500,1053,8,50,brick
10,1.1474305391311646,0.41696658730506897,1.0286790132522583,0.5174537897109985,relu,9362,0.4705999999999999,500,994,3,227,triangle
5,13.890632629394531,0.32853469252586365,1.0952365398406982,0.42094457149505615,relu,694,0.8037999999999998,500,994,6,2056,funnel
10,1.1160095930099487,0.4663239121437073,1.056075930595398,0.4496919810771942,relu,4634,0.3529999999999999,500,2764,3,2646,brick
6,1.0589685440063477,0.4195372760295868,1.0429306030273438,0.42915812134742737,relu,16257,0.23539999999999997,500,2587,4,1112,funnel
27,0.9999538064002991,0.5064267516136169,1.0139464139938354,0.4989733099937439,relu,15666,0.22559999999999997,500,817,8,1230,brick
12,0.9970029592514038,0.5161953568458557,1.0171250104904175,0.4948665201663971,relu,8574,0.19619999999999996,500,1466,6,2056,triangle
7,21.377168655395508,0.327506422996521,1.0897220373153687,0.447638601064682,relu,3452,0.9801999999999998,500,1348,1,1289,brick
5,1.1924117803573608,0.5120822787284851,1.0910530090332031,0.5112936496734619,relu,17636,0.2648,500,2646,1,1348,triangle
13,0.9926700592041016,0.5156812071800232,1.0219711065292358,0.5010266900062561,relu,13499,0.11779999999999997,500,1584,9,1879,triangle
12,226.08580017089844,0.34961438179016113,1.0909305810928345,0.447638601064682,relu,10938,0.8527999999999998,500,2351,8,227,funnel
4,1.135320782661438,0.3809768557548523,1.093638300895691,0.48254621028900146,relu,12908,0.4411999999999999,500,1053,7,1702,triangle
9,1.155168056488037,0.4493573307991028,1.0280064344406128,0.4948665201663971,relu,4240,0.46079999999999993,500,1584,1,109,brick
4,1.40464448928833,0.36760926246643066,1.0983449220657349,0.24640657007694244,relu,13696,0.5685999999999999,500,2941,8,168,triangle
5,1.06573486328125,0.45758354663848877,1.0804176330566406,0.447638601064682,relu,3846,0.30399999999999994,500,1525,9,522,brick
4,1.117736577987671,0.3856041133403778,1.0923672914505005,0.4517453908920288,relu,9756,0.4215999999999999,500,1171,9,640,funnel
12,1.1072049140930176,0.43547558784484863,1.0713698863983154,0.435318261384964,relu,7983,0.4901999999999999,500,1761,5,2587,brick
5,4.52842903137207,0.3557840585708618,1.1984373331069946,0.447638601064682,relu,19212,0.9115999999999999,500,1525,1,640,brick
47,1.025118112564087,0.4879177510738373,0.9978687763214111,0.5112936496734619,relu,13696,0.2648,500,227,1,2174,brick
10,1.1247682571411133,0.45964011549949646,1.007195234298706,0.5092402696609497,relu,6604,0.5979999999999999,500,699,1,2056,funnel
11,1.1986192464828491,0.4951156675815582,1.0806071758270264,0.4989733099937439,relu,6604,0.4999999999999999,500,2528,2,1879,brick
4,4.56073522567749,0.35012853145599365,1.0964969396591187,0.2813141644001007,relu,8377,0.6959999999999998,500,1997,7,2764,funnel
57,1.2278177738189697,0.43753212690353394,0.9947165846824646,0.5010266900062561,relu,18227,0.6861999999999999,500,1761,0,286,triangle
500,12.576529502868652,0.38406169414520264,1.0890339612960815,0.447638601064682,relu,16060,0.9017999999999998,500,50,5,109,triangle
54,1.0198323726654053,0.4971722364425659,0.9995984435081482,0.5112936496734619,relu,8771,0.20599999999999996,500,1289,0,817,brick
325,1.0449832677841187,0.4812339246273041,1.0218677520751953,0.5092402696609497,relu,5225,0.4705999999999999,500,109,2,1997,brick
7,7.5747504234313965,0.3876606822013855,1.081687092781067,0.447638601064682,relu,14878,0.7253999999999998,500,2469,7,758,funnel
5,17.796594619750977,0.37377890944480896,1.088545322418213,0.3921971321105957,relu,5619,0.8037999999999998,500,2115,6,2351,brick
157,1.0149972438812256,0.5053984522819519,1.0033698081970215,0.5010266900062561,relu,3649,0.18639999999999998,500,1289,0,345,funnel
25,1.0793832540512085,0.4622108042240143,1.0013833045959473,0.5154004096984863,relu,1482,0.36279999999999996,500,2056,0,1938,funnel
11,0.9873920679092407,0.5161953568458557,1.0112004280090332,0.5154004096984863,relu,5619,0.029599999999999994,500,1230,6,640,triangle
7,1.0451233386993408,0.4390745460987091,1.0239522457122803,0.47022587060928345,relu,7392,0.14719999999999997,500,1761,4,2705,funnel
4,1.6985353231430054,0.37789201736450195,1.1250584125518799,0.30184805393218994,relu,7983,0.6371999999999999,500,2351,2,50,funnel
7,3.5957601070404053,0.37583547830581665,1.0946546792984009,0.3326488733291626,relu,13302,0.6861999999999999,500,758,7,699,brick
197,1.0060086250305176,0.49562981724739075,1.006832480430603,0.4948665201663971,relu,18621,0.15699999999999997,500,1525,0,1702,funnel
4,562.5012817382812,0.36709511280059814,1.089674472808838,0.447638601064682,relu,8574,0.8919999999999998,500,404,8,1407,triangle
30,61.298824310302734,0.349100261926651,1.066751480102539,0.447638601064682,relu,18227,0.9213999999999998,500,994,4,1820,brick
11,1.00237238407135,0.5028277635574341,1.0210384130477905,0.46201232075691223,relu,15272,0.17659999999999998,500,1879,4,699,brick
18,65337.7890625,0.3537275195121765,1.0918484926223755,0.447638601064682,relu,19606,0.9507999999999999,500,1112,9,2410,brick
21,2.139108419418335,0.36503857374191284,1.0700560808181763,0.4496919810771942,relu,14090,0.9115999999999999,500,2115,0,1997,brick
58,1.1822140216827393,0.4411311149597168,1.0051008462905884,0.5051334500312805,relu,7589,0.5979999999999999,500,2705,0,640,triangle
11,1.2075785398483276,0.4514138698577881,1.0184900760650635,0.47843942046165466,relu,9953,0.5391999999999999,500,2233,3,1643,funnel
8,1.0732817649841309,0.4539845883846283,1.082899570465088,0.447638601064682,relu,8377,0.36279999999999996,500,463,9,1053,triangle
6,1.0418705940246582,0.44421592354774475,1.0363825559616089,0.46406570076942444,relu,5028,0.1276,500,2705,4,1584,triangle
6,1.189770221710205,0.42313623428344727,1.08583664894104,0.47433266043663025,relu,2270,0.019799999999999998,500,2705,2,2823,funnel
9,2.2430481910705566,0.38663238286972046,1.0377954244613647,0.47843942046165466,relu,11332,0.7645999999999998,500,2941,2,2056,triangle
27,1.0770907402038574,0.4663239121437073,1.0221872329711914,0.5030800700187683,relu,19606,0.37259999999999993,500,2941,0,227,funnel
10,1017.1697387695312,0.357326477766037,1.0844241380691528,0.447638601064682,relu,13893,0.9017999999999998,500,1407,8,699,brick
6,2.638822078704834,0.387146532535553,1.077797293663025,0.447638601064682,relu,6407,0.6371999999999999,500,2410,6,581,funnel
73,1.1160179376602173,0.4555269777774811,1.001641035079956,0.5112936496734619,relu,19212,0.5196,500,2174,0,286,brick
9,1.0866793394088745,0.5244215726852417,1.0892795324325562,0.5112936496734619,relu,16848,0.1276,500,2941,1,1938,funnel
10,0.9989030361175537,0.5074549913406372,1.0083298683166504,0.5010266900062561,relu,16454,0.09819999999999998,500,2292,7,109,brick
317,1.027357816696167,0.4899742901325226,1.0063167810440063,0.5071868300437927,relu,15469,0.29419999999999996,500,581,0,1584,triangle
4,13.437569618225098,0.3917737901210785,1.129105806350708,0.447638601064682,relu,18227,0.8429999999999999,500,1879,4,2882,funnel
13,0.9952536821365356,0.5141388177871704,1.012736201286316,0.5051334500312805,relu,6604,0.15699999999999997,500,1997,7,1112,brick
12,0.9918915033340454,0.5074549913406372,1.0252957344055176,0.5030800700187683,relu,4240,0.10799999999999997,500,1820,8,1289,triangle
10,30325.2109375,0.35012853145599365,1.0882585048675537,0.447638601064682,relu,9362,0.9409999999999998,500,2469,9,581,brick
4,2.149014472961426,0.3619537353515625,1.1014467477798462,0.25872689485549927,relu,7983,0.5881999999999998,500,994,9,404,funnel
4,2.2142841815948486,0.3660668432712555,1.099890112876892,0.24845996499061584,relu,14287,0.6273999999999998,500,2410,8,168,triangle
9,0.9904819130897522,0.5213367342948914,1.0041422843933105,0.5030800700187683,relu,6013,0.06879999999999999,500,286,4,2469,funnel
99,1.1300976276397705,0.4580976963043213,0.9983932375907898,0.5195071697235107,relu,6407,0.4999999999999999,500,1230,0,1171,brick
