round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
12,2.9954776763916016,0.24884319305419922,3.075223207473755,0.2710472345352173,relu,18227,0.17659999999999998,500,1112,9,345,brick
500,1.3366912603378296,0.5002570748329163,1.264539122581482,0.47843942046165466,relu,7195,0.9115999999999999,500,2646,0,758,funnel
6,3.0148632526397705,0.24884319305419922,3.359370470046997,0.2710472345352173,relu,18030,0.4313999999999999,500,2528,7,1820,brick
4,3.5393378734588623,0.13624678552150726,3.5459797382354736,0.25256672501564026,relu,4043,0.6371999999999999,500,2646,9,1053,brick
7,3.3383629322052,0.20051413774490356,3.46620512008667,0.2710472345352173,relu,3452,0.6665999999999999,500,2351,5,2292,triangle
500,2.5926079750061035,0.293573260307312,2.457979202270508,0.3223819434642792,relu,6013,0.14719999999999997,500,50,4,168,brick
22,2.9977190494537354,0.24884319305419922,2.989008665084839,0.2710472345352173,relu,9165,0.25499999999999995,500,640,5,404,brick
27,13.82809066772461,0.039074551314115524,3.5204837322235107,0.2648870646953583,relu,14090,0.9017999999999998,500,227,3,758,triangle
7,9.697770118713379,0.13161954283714294,3.491928815841675,0.2710472345352173,relu,4240,0.8135999999999999,500,1820,5,2882,funnel
9,3.034135580062866,0.24884319305419922,3.2957377433776855,0.2710472345352173,relu,6210,0.4705999999999999,500,994,6,2174,funnel
500,2.9975242614746094,0.24987146258354187,3.269430160522461,0.2710472345352173,relu,16257,0.6567999999999998,500,522,9,2587,brick
500,0.927532434463501,0.622107982635498,1.1860687732696533,0.4928131401538849,relu,19803,0.37259999999999993,500,1879,0,2823,brick
4,3.963106870651245,0.10231362283229828,3.5105836391448975,0.2731006145477295,relu,694,0.7253999999999998,500,2823,5,1938,brick
4,3.2038512229919434,0.16966581344604492,3.504310369491577,0.2710472345352173,relu,497,0.6371999999999999,500,1761,6,2646,triangle
446,0.7882209420204163,0.6853470206260681,1.1702133417129517,0.48459959030151367,relu,9362,0.0394,500,2941,0,50,funnel
14,3.080216646194458,0.24473007023334503,3.336930990219116,0.2710472345352173,relu,1482,0.5489999999999999,500,463,5,935,funnel
500,0.8188134431838989,0.6699228882789612,1.1657829284667969,0.4887063801288605,relu,7786,0.19619999999999996,500,2410,0,463,triangle
18,100.66085815429688,0.03753213211894035,3.5428221225738525,0.23613962531089783,relu,3255,0.8919999999999998,500,463,6,50,triangle
42,1.0304330587387085,0.577892005443573,1.3158771991729736,0.4948665201663971,relu,14878,0.17659999999999998,500,2705,3,2646,funnel
500,0.8712250590324402,0.6524421572685242,1.172942042350769,0.4887063801288605,relu,18227,0.25499999999999995,500,1997,0,522,brick
45,1.0906671285629272,0.5758354663848877,1.4696006774902344,0.4928131401538849,relu,14484,0.06879999999999999,500,2292,5,2115,triangle
90,1.050580620765686,0.5809768438339233,1.362502932548523,0.4907597601413727,relu,4043,0.09819999999999998,500,404,4,1938,funnel
13,2.9064838886260986,0.24935732781887054,2.9384891986846924,0.2710472345352173,relu,2073,0.27459999999999996,500,1407,4,581,brick
8,2.925076961517334,0.24884319305419922,2.957003593444824,0.2710472345352173,relu,891,0.23539999999999997,500,2351,8,2233,brick
48,1.0740994215011597,0.5737789273262024,1.4136207103729248,0.45790553092956543,relu,2861,0.11779999999999997,500,2410,5,1466,brick
55,0.9556481242179871,0.5984575748443604,1.3910272121429443,0.46406570076942444,relu,7195,0.09819999999999998,500,2351,5,2410,brick
8,3.056584119796753,0.2462724894285202,3.1957521438598633,0.2710472345352173,relu,5028,0.5391999999999999,500,1938,4,1584,brick
8,7.911612510681152,0.11156812310218811,3.5106053352355957,0.2710472345352173,relu,4437,0.7939999999999998,500,2469,5,1761,funnel
500,2.523374080657959,0.29048842191696167,2.4074673652648926,0.2813141644001007,relu,14484,0.6665999999999999,500,168,0,758,brick
43,1.219825267791748,0.5521851181983948,1.3841071128845215,0.5174537897109985,relu,2861,0.34319999999999995,500,2646,2,2292,triangle
44,1.0964049100875854,0.5732647776603699,1.3764052391052246,0.48049280047416687,relu,2467,0.07859999999999998,500,2351,5,1643,funnel
101,1.3091323375701904,0.527506411075592,1.4143929481506348,0.5112936496734619,relu,12514,0.37259999999999993,500,758,2,1584,funnel
15,3.0598487854003906,0.24935732781887054,3.217311382293701,0.2710472345352173,relu,13696,0.4705999999999999,500,994,5,1230,brick
50,3.217264413833618,0.2010282725095749,3.3449866771698,0.2710472345352173,relu,3649,0.6763999999999999,500,463,3,2823,brick
50,3.201652765274048,0.2375321388244629,3.3691561222076416,0.2710472345352173,relu,6998,0.4509999999999999,500,227,9,699,brick
8,3.1140336990356445,0.24524421989917755,3.465890884399414,0.2710472345352173,relu,19606,0.5489999999999999,500,1348,7,1643,funnel
7,12.772828102111816,0.09922879189252853,3.500149965286255,0.2710472345352173,relu,1876,0.8233999999999998,500,1879,5,522,brick
137,1.2567540407180786,0.5429306030273438,1.4782228469848633,0.5010266900062561,relu,15272,0.10799999999999997,500,168,6,1407,triangle
6,3.0138044357299805,0.24370180070400238,3.429511308670044,0.2710472345352173,relu,1679,0.46079999999999993,500,2705,9,2174,funnel
310,1.6061968803405762,0.4694087505340576,1.5312676429748535,0.5030800700187683,relu,13893,0.5685999999999999,500,168,2,2056,triangle
6,873.3661499023438,0.06478149443864822,3.541300058364868,0.2710472345352173,relu,300,0.9213999999999998,500,1230,7,109,brick
55,3.127826690673828,0.24884319305419922,3.132063627243042,0.2710472345352173,relu,9362,0.32359999999999994,500,286,8,50,triangle
40,3.193312406539917,0.24164524674415588,3.3451783657073975,0.2710472345352173,relu,7786,0.4411999999999999,500,581,9,227,funnel
166,0.8847022652626038,0.6231362223625183,1.2072455883026123,0.4887063801288605,relu,2467,0.1374,500,1053,1,1407,funnel
16,3.110121965408325,0.24678663909435272,3.4673047065734863,0.2710472345352173,relu,3452,0.5685999999999999,500,286,7,1171,funnel
77,1.2639638185501099,0.5398457646369934,1.4723631143569946,0.5010266900062561,relu,8574,0.15699999999999997,500,876,4,1053,triangle
34,3.012523651123047,0.24935732781887054,3.0316379070281982,0.2710472345352173,relu,17242,0.5489999999999999,500,109,3,1761,triangle
7,125.41412353515625,0.08946015685796738,3.536820888519287,0.2710472345352173,relu,7195,0.8527999999999998,500,2823,8,994,triangle
40,1.4184859991073608,0.5110539793968201,1.6145588159561157,0.5133470296859741,relu,497,0.36279999999999996,500,1230,3,758,triangle
148,1.0136499404907227,0.578920304775238,1.210559606552124,0.4948665201663971,relu,3452,0.3823999999999999,500,1525,1,1289,funnel
277,1.394843578338623,0.5023136138916016,1.3906878232955933,0.5154004096984863,relu,15469,0.8331999999999998,500,2882,1,2351,triangle
8,2.996720314025879,0.24884319305419922,3.16965389251709,0.2710472345352173,relu,10347,0.36279999999999996,500,1761,6,1879,brick
500,1.198047399520874,0.5573264956474304,1.2602859735488892,0.4907597601413727,relu,3846,0.4215999999999999,500,404,1,2764,brick
8,3.018481492996216,0.24884319305419922,3.285813331604004,0.2710472345352173,relu,10347,0.4019999999999999,500,1525,7,2941,triangle
500,2.9216465950012207,0.2483290433883667,3.318134307861328,0.2710472345352173,relu,19409,0.6077999999999999,500,581,9,935,funnel
12,2.9021494388580322,0.2529563009738922,2.9247868061065674,0.2751539945602417,relu,18818,0.29419999999999996,500,876,4,2646,triangle
6,3.1168367862701416,0.2185090035200119,3.404451608657837,0.2710472345352173,relu,891,0.5881999999999998,500,1525,5,1820,triangle
105,0.9173468947410583,0.6179948449134827,1.227744221687317,0.4989733099937439,relu,10741,0.07859999999999998,500,758,2,1584,funnel
11,3.0747549533843994,0.24370180070400238,3.108851671218872,0.2710472345352173,relu,7589,0.5881999999999998,500,1525,3,2056,brick
96,1.2895934581756592,0.543958842754364,1.597066879272461,0.4887063801288605,relu,1088,0.06879999999999999,500,463,8,463,brick
500,3.104283094406128,0.16812339425086975,2.57615327835083,0.2731006145477295,relu,2270,0.9605999999999998,500,404,0,1761,triangle
10,3.0147364139556885,0.1969151645898819,2.9383134841918945,0.30800822377204895,relu,10741,0.6665999999999999,500,2233,2,2528,funnel
9,3.207209587097168,0.23804627358913422,3.429967164993286,0.2710472345352173,relu,3649,0.6469999999999999,500,1112,5,2882,triangle
500,3.13786244392395,0.23239074647426605,3.2632458209991455,0.2710472345352173,relu,6801,0.6273999999999998,500,109,5,2115,brick
46,0.9761847853660583,0.5876606702804565,1.2337626218795776,0.4989733099937439,relu,6604,0.15699999999999997,500,2646,2,2233,funnel
118,1.3765374422073364,0.5074549913406372,1.4594805240631104,0.4948665201663971,relu,8771,0.4411999999999999,500,345,2,2646,funnel
13,20.063888549804688,0.07814910262823105,3.3542957305908203,0.2710472345352173,relu,18621,0.9115999999999999,500,2587,3,1053,brick
27,747.0670776367188,0.027763495221734047,3.547245740890503,0.26283368468284607,relu,10741,0.9605999999999998,500,286,5,2410,triangle
500,0.9911732077598572,0.5861182808876038,1.1692241430282593,0.5030800700187683,relu,7392,0.7351999999999999,500,2882,0,2351,funnel
11,3.060106039047241,0.24781490862369537,3.4028494358062744,0.2710472345352173,relu,13105,0.4999999999999999,500,1289,7,2941,brick
90,0.9522578716278076,0.59537273645401,1.4249358177185059,0.5133470296859741,relu,10544,0.019799999999999998,500,1053,7,994,funnel
500,3.027170181274414,0.22879177331924438,2.9912216663360596,0.2710472345352173,relu,2467,0.5685999999999999,500,109,3,2351,brick
13,4.0902204513549805,0.14190231263637543,3.4045374393463135,0.2710472345352173,relu,17833,0.8233999999999998,500,345,3,1997,funnel
500,1.9449578523635864,0.39074549078941345,1.9696530103683472,0.35934290289878845,relu,6013,0.4999999999999999,500,345,0,1466,triangle
500,1.811293125152588,0.44267353415489197,1.6675281524658203,0.4948665201663971,relu,6210,0.5293999999999999,500,286,2,2705,brick
7,2.9709935188293457,0.24884319305419922,3.1360018253326416,0.2710472345352173,relu,3255,0.32359999999999994,500,2823,6,1938,funnel
500,1.4698631763458252,0.501799464225769,1.595791220664978,0.47433266043663025,relu,1876,0.06879999999999999,500,345,0,1230,brick
7,3.9628891944885254,0.1604113131761551,3.4891419410705566,0.2710472345352173,relu,19212,0.7155999999999999,500,2528,5,463,triangle
392,1.4638502597808838,0.5023136138916016,1.415387511253357,0.5133470296859741,relu,5816,0.8331999999999998,500,1289,1,2469,funnel
17,3.0306174755096436,0.24884319305419922,3.0894596576690674,0.2710472345352173,relu,17439,0.31379999999999997,500,1171,6,109,triangle
8,3.016197443008423,0.24884319305419922,3.179093599319458,0.2710472345352173,relu,5028,0.3333999999999999,500,1289,7,1761,funnel
7,3.0159003734588623,0.24884319305419922,3.430345058441162,0.2710472345352173,relu,15469,0.46079999999999993,500,2823,8,758,triangle
500,0.9958213567733765,0.6308483481407166,1.230503797531128,0.5071868300437927,relu,19606,0.01,500,1171,0,2174,funnel
11,2.9034643173217773,0.24884319305419922,2.9177069664001465,0.2710472345352173,relu,10741,0.1276,500,1112,5,2410,funnel
21,3.165376901626587,0.24884319305419922,3.10420823097229,0.2710472345352173,relu,18818,0.24519999999999997,500,50,8,1466,triangle
7,3.107487678527832,0.23496143519878387,3.2932629585266113,0.2710472345352173,relu,11332,0.5979999999999999,500,1997,4,2469,triangle
9,2.890275478363037,0.2508997321128845,2.913992404937744,0.35112935304641724,relu,16257,0.4313999999999999,500,1938,3,2646,funnel
9,3.496253490447998,0.1650385558605194,3.444122552871704,0.2710472345352173,relu,1285,0.7155999999999999,500,640,4,1230,funnel
129,1.2332391738891602,0.5521851181983948,1.4585953950881958,0.5030800700187683,relu,12514,0.07859999999999998,500,463,5,109,brick
26,1.0922363996505737,0.5506426692008972,1.4436132907867432,0.4907597601413727,relu,1088,0.2648,500,2882,3,876,brick
24,3.6781246662139893,0.08637531846761703,3.515312671661377,0.2710472345352173,relu,4043,0.7253999999999998,500,1643,4,404,funnel
14,2.967061996459961,0.24884319305419922,3.0192787647247314,0.2710472345352173,relu,18424,0.17659999999999998,500,1761,6,286,triangle
340,1.4826980829238892,0.5023136138916016,1.352171540260315,0.5112936496734619,relu,2664,0.7547999999999998,500,463,1,2882,funnel
466,0.7964310646057129,0.6755784153938293,1.1657379865646362,0.4866529703140259,relu,13696,0.15699999999999997,500,2882,0,1761,brick
6,3.2189781665802,0.21748071908950806,3.4278383255004883,0.2710472345352173,relu,18818,0.6273999999999998,500,2056,5,2882,triangle
92,1.4200574159622192,0.5120822787284851,1.5787373781204224,0.5154004096984863,relu,3452,0.30399999999999994,500,640,3,1407,triangle
89,1.0447466373443604,0.578920304775238,1.2271734476089478,0.4969199299812317,relu,14681,0.5097999999999999,500,2469,1,2823,brick
7,2.977464199066162,0.24884319305419922,3.096158742904663,0.2710472345352173,relu,18030,0.3823999999999999,500,2823,5,1820,funnel
500,17677.0703125,0.06015424057841301,3.520355463027954,0.2710472345352173,relu,7983,0.9605999999999998,500,286,9,1112,brick
500,3.0415756702423096,0.2442159354686737,3.28048038482666,0.2710472345352173,relu,2664,0.6665999999999999,500,404,8,876,brick
8,3.5898101329803467,0.17532134056091309,3.4857804775238037,0.2710472345352173,relu,11135,0.6763999999999999,500,2587,5,1112,funnel
13,3.0420925617218018,0.24884319305419922,3.2654600143432617,0.2710472345352173,relu,4634,0.36279999999999996,500,994,9,1407,brick
500,3.01680588722229,0.24575835466384888,3.2276225090026855,0.2710472345352173,relu,12908,0.6469999999999999,500,286,8,2823,brick
500,0.8747384548187256,0.6411311030387878,1.1730902194976807,0.4866529703140259,relu,12711,0.4705999999999999,500,2646,0,2410,triangle
72,0.8192523121833801,0.6514138579368591,1.189135193824768,0.4866529703140259,relu,1285,0.029599999999999994,500,1525,1,1820,funnel
10,553.070068359375,0.057069409638643265,3.530242443084717,0.2710472345352173,relu,15075,0.9115999999999999,500,2764,7,2528,triangle
201,1.4042232036590576,0.5064267516136169,1.3868324756622314,0.5154004096984863,relu,3058,0.8037999999999998,500,2410,1,2174,brick
12,3.0057413578033447,0.20257069170475006,2.911803960800171,0.3203285336494446,relu,15863,0.6763999999999999,500,2705,2,1702,triangle
235,1.3394862413406372,0.5264781713485718,1.3349483013153076,0.5071868300437927,relu,12711,0.7253999999999998,500,1466,1,2292,brick
14,3.044314384460449,0.24935732781887054,3.078282117843628,0.2710472345352173,relu,9362,0.37259999999999993,500,463,6,1938,triangle
8,3.0243399143218994,0.24884319305419922,3.345659017562866,0.2710472345352173,relu,18030,0.39219999999999994,500,1938,8,2469,brick
21,34.07025909423828,0.041645243763923645,3.474954605102539,0.2710472345352173,relu,13893,0.9409999999999998,500,463,3,2528,triangle
12,10.118529319763184,0.07969151437282562,3.545238494873047,0.2710472345352173,relu,6604,0.7743999999999999,500,286,8,1171,funnel
500,0.827548086643219,0.6802056431770325,1.1477211713790894,0.4928131401538849,relu,3255,0.37259999999999993,500,2705,0,2823,brick
10,6194.056640625,0.0385604128241539,3.5459678173065186,0.2710472345352173,relu,7983,0.9213999999999998,500,1820,9,1407,triangle
8,2.996784210205078,0.24884319305419922,3.182093858718872,0.2710472345352173,relu,17636,0.4411999999999999,500,2174,5,1820,funnel
13,2.966590404510498,0.24884319305419922,2.995518684387207,0.2710472345352173,relu,2861,0.1374,500,876,6,1525,funnel
42,1.0892306566238403,0.569665789604187,1.4857065677642822,0.5030800700187683,relu,14090,0.11779999999999997,500,2764,5,2351,triangle
10,3.081498384475708,0.24267351627349854,3.155963659286499,0.2710472345352173,relu,1088,0.5097999999999999,500,1407,4,699,funnel
17,2.944321393966675,0.24884319305419922,2.9439103603363037,0.2710472345352173,relu,10150,0.07859999999999998,500,758,6,1289,funnel
64,3.9335479736328125,0.12082262337207794,2.9870424270629883,0.2710472345352173,relu,12908,0.9115999999999999,500,699,1,1171,funnel
171,1.3470622301101685,0.5161953568458557,1.3467496633529663,0.5154004096984863,relu,15469,0.7351999999999999,500,2587,1,640,triangle
10,233.70545959472656,0.05295629799365997,3.5149013996124268,0.2710472345352173,relu,694,0.9311999999999998,500,1289,5,1407,brick
254,1.4661649465560913,0.5064267516136169,1.4218531847000122,0.5154004096984863,relu,19015,0.8135999999999999,500,1997,1,2292,triangle
500,2.181189775466919,0.370694100856781,2.1937379837036133,0.4065708518028259,relu,16848,0.029599999999999994,500,50,6,758,brick
6,95.02994537353516,0.09768637269735336,3.5396130084991455,0.2710472345352173,relu,16257,0.8429999999999999,500,2705,8,286,brick
12,13.999674797058105,0.05655527114868164,3.5167534351348877,0.2710472345352173,relu,2270,0.8331999999999998,500,1112,5,2115,brick
4,20.65180015563965,0.02159382961690426,3.5504651069641113,0.1129363477230072,relu,18621,0.8037999999999998,500,109,7,876,triangle
20,5840.5986328125,0.03547557815909386,3.5511982440948486,0.2710472345352173,relu,16454,0.9311999999999998,500,109,9,699,funnel
8,3.0285778045654297,0.24884319305419922,3.1064963340759277,0.2710472345352173,relu,4437,0.15699999999999997,500,1938,9,2056,brick
500,1.0105003118515015,0.6143959164619446,1.2256871461868286,0.5030800700187683,relu,19015,0.32359999999999994,500,1407,0,168,triangle
55,1.5353037118911743,0.49151670932769775,1.64371919631958,0.5010266900062561,relu,10938,0.32359999999999994,500,1466,3,1112,brick
500,1.855776071548462,0.41233932971954346,1.5341930389404297,0.42505133152008057,relu,16454,0.9507999999999999,500,1938,0,994,funnel
7,7.27319860458374,0.11002570390701294,3.5448317527770996,0.2710472345352173,relu,8180,0.7351999999999999,500,935,8,1525,funnel
8,3.285475492477417,0.21748071908950806,3.5241591930389404,0.2710472345352173,relu,10150,0.6273999999999998,500,2705,7,1289,funnel
500,0.7968448996543884,0.6760925650596619,1.1592494249343872,0.47843942046165466,relu,10938,0.05899999999999999,500,2410,0,2941,funnel
41,1.1151171922683716,0.5665809512138367,1.4325119256973267,0.5051334500312805,relu,14090,0.22559999999999997,500,2882,3,2115,triangle
6,346.6108703613281,0.08329048752784729,3.538651466369629,0.2710472345352173,relu,1088,0.8821999999999999,500,2764,8,1407,triangle
118,1.0984745025634766,0.570694088935852,1.2427034378051758,0.5133470296859741,relu,10150,0.4705999999999999,500,1879,1,1171,triangle
30,727.4845581054688,0.04113110527396202,3.5135440826416016,0.2710472345352173,relu,13499,0.9703999999999998,500,1407,4,2764,brick
177,1.3381010293960571,0.5079691410064697,1.3439472913742065,0.5174537897109985,relu,2270,0.6861999999999999,500,1525,1,1643,triangle
7,2.905122756958008,0.2508997321128845,2.9746358394622803,0.3408624231815338,relu,4240,0.31379999999999997,500,2528,4,2882,funnel
7,3.006913185119629,0.24884319305419922,3.0481607913970947,0.37577003240585327,relu,3255,0.09819999999999998,500,2941,6,935,brick
500,2.9826297760009766,0.2483290433883667,3.3752236366271973,0.2710472345352173,relu,4634,0.6469999999999999,500,404,6,1112,triangle
102,1.2715057134628296,0.5388174653053284,1.4126193523406982,0.5092402696609497,relu,3649,0.22559999999999997,500,817,3,817,funnel
6,3.0487923622131348,0.24884319305419922,3.100346565246582,0.2710472345352173,relu,1088,0.25499999999999995,500,2823,9,1466,funnel
12,3.054215431213379,0.24884319305419922,3.0453178882598877,0.2710472345352173,relu,11135,0.11779999999999997,500,2056,9,345,funnel
500,3.0225281715393066,0.24781490862369537,3.2228434085845947,0.2710472345352173,relu,16257,0.6077999999999999,500,286,8,1761,brick
17,3.0508313179016113,0.24884319305419922,3.1772186756134033,0.2710472345352173,relu,17045,0.36279999999999996,500,463,7,876,funnel
217,1.3614026308059692,0.49562981724739075,1.331089973449707,0.5133470296859741,relu,2073,0.7057999999999999,500,1702,1,935,triangle
334,1.200536847114563,0.5511568188667297,1.2603203058242798,0.5236139893531799,relu,18621,0.5881999999999998,500,935,1,581,triangle
500,1.6116396188735962,0.4838046133518219,1.744943380355835,0.41273099184036255,relu,15469,0.0394,500,404,0,109,triangle
13,6.868566036224365,0.08483290672302246,3.485086679458618,0.2710472345352173,relu,7589,0.8331999999999998,500,286,4,1289,funnel
500,1.2822901010513306,0.5552698969841003,1.4234611988067627,0.441478431224823,relu,14090,0.4019999999999999,500,817,0,2705,funnel
15,4.114785194396973,0.13367609679698944,3.217526435852051,0.2710472345352173,relu,12120,0.8331999999999998,500,1053,2,1879,funnel
435,1.6319782733917236,0.4791773855686188,1.6062335968017578,0.4948665201663971,relu,16060,0.3823999999999999,500,286,3,640,brick
7,3.5660035610198975,0.17737789452075958,3.5440375804901123,0.2710472345352173,relu,15272,0.6469999999999999,500,463,9,1348,funnel
7,3.2686378955841064,0.1604113131761551,3.2431085109710693,0.30800822377204895,relu,7983,0.6861999999999999,500,2882,3,2823,funnel
500,739.325439453125,0.1948586106300354,3.4826087951660156,0.2710472345352173,relu,16454,0.9507999999999999,500,50,9,1879,brick
7,3.0033011436462402,0.24884319305419922,3.3684298992156982,0.2710472345352173,relu,2861,0.4019999999999999,500,1112,8,2941,funnel
7,2.954627752304077,0.24164524674415588,3.068103790283203,0.2936345040798187,relu,1088,0.4215999999999999,500,1702,4,1348,brick
7,3.572293758392334,0.19383034110069275,3.476231575012207,0.2710472345352173,relu,12514,0.6861999999999999,500,1820,5,2174,brick
22,1.474961757659912,0.5172236561775208,1.8355135917663574,0.48049280047416687,relu,300,0.15699999999999997,500,1761,9,2292,triangle
21,3.0193843841552734,0.24884319305419922,2.9985435009002686,0.2710472345352173,relu,15469,0.08839999999999998,500,227,8,1230,triangle
19,8294.5634765625,0.019537275657057762,3.5507938861846924,0.09856262803077698,relu,11923,0.9409999999999998,500,404,8,2056,brick
475,0.8229487538337708,0.6606683731079102,1.164279580116272,0.48459959030151367,relu,17045,0.2648,500,2705,0,2764,funnel
17,64203.078125,0.06529562920331955,3.549025297164917,0.2710472345352173,relu,1876,0.9605999999999998,500,109,9,1466,funnel
13,2.9705731868743896,0.24884319305419922,2.992872476577759,0.2710472345352173,relu,19606,0.20599999999999996,500,1348,6,817,triangle
19,3.0508599281311035,0.24884319305419922,3.08894419670105,0.2710472345352173,relu,5619,0.23539999999999997,500,168,9,935,funnel
8,3.0052661895751953,0.24884319305419922,3.158935070037842,0.2710472345352173,relu,12120,0.23539999999999997,500,1761,9,1053,brick
10,3.048417568206787,0.24884319305419922,3.212231397628784,0.2710472345352173,relu,11923,0.3333999999999999,500,994,8,1525,triangle
500,2.156437873840332,0.3552699089050293,2.0614116191864014,0.35728952288627625,relu,13105,0.7057999999999999,500,345,0,1879,triangle
11,2.9416496753692627,0.24884319305419922,2.947791814804077,0.2710472345352173,relu,18227,0.11779999999999997,500,1466,6,227,brick
7,3.0421342849731445,0.24884319305419922,3.4878036975860596,0.2710472345352173,relu,17242,0.4999999999999999,500,2174,9,2174,funnel
62,0.8533634543418884,0.629305899143219,1.2132574319839478,0.453798770904541,relu,5225,0.0394,500,2587,2,876,triangle
9,2.970550060272217,0.24884319305419922,3.044717311859131,0.2710472345352173,relu,8968,0.20599999999999996,500,1525,6,2056,triangle
12,2.925493001937866,0.24884319305419922,2.9372754096984863,0.2710472345352173,relu,3058,0.10799999999999997,500,2528,9,994,brick
8,3.100461721420288,0.24884319305419922,3.1233010292053223,0.2710472345352173,relu,16060,0.0394,500,2351,9,2351,triangle
9,3.0380752086639404,0.24884319305419922,3.2490651607513428,0.2710472345352173,relu,13105,0.4313999999999999,500,1525,6,2115,triangle
155,1.1778736114501953,0.5475578308105469,1.2497363090515137,0.5133470296859741,relu,7589,0.5783999999999999,500,1230,1,2764,triangle
190,0.978197455406189,0.5974293351173401,1.191211223602295,0.4969199299812317,relu,11529,0.3333999999999999,500,1171,1,699,brick
33,3.0521228313446045,0.24884319305419922,3.077965497970581,0.2710472345352173,relu,5028,0.30399999999999994,500,640,6,109,triangle
8,3.1924824714660645,0.2354755848646164,3.4841647148132324,0.2710472345352173,relu,14484,0.6175999999999999,500,1761,6,758,brick
5,4.473664283752441,0.14447300136089325,3.547769784927368,0.2710472345352173,relu,3846,0.6763999999999999,500,1466,9,1761,funnel
125,0.9810565114021301,0.5902313590049744,1.2057747840881348,0.5112936496734619,relu,15075,0.3529999999999999,500,1525,1,1820,triangle
21,3.3912506103515625,0.1799485832452774,3.5294456481933594,0.2710472345352173,relu,15863,0.6763999999999999,500,640,6,699,triangle
8,34.836708068847656,0.07969151437282562,3.4524943828582764,0.2710472345352173,relu,1088,0.9017999999999998,500,2528,4,1112,brick
11,3.283304452896118,0.19742929935455322,3.2556533813476562,0.2710472345352173,relu,3452,0.6861999999999999,500,1584,3,1820,brick
8,3.0234837532043457,0.24884319305419922,3.079054117202759,0.2710472345352173,relu,19015,0.1276,500,2292,7,1643,brick
500,3.0737483501434326,0.24061696231365204,3.200127124786377,0.2710472345352173,relu,5816,0.5489999999999999,500,109,6,2292,brick
59,1.4513287544250488,0.5115681290626526,1.5242819786071777,0.5030800700187683,relu,1679,0.25499999999999995,500,581,3,1525,triangle
450,0.9373562932014465,0.6092544794082642,1.2146823406219482,0.48459959030151367,relu,9362,0.15699999999999997,500,168,1,2941,triangle
500,1.1362977027893066,0.5511568188667297,1.2294306755065918,0.5051334500312805,relu,16257,0.7645999999999998,500,1938,0,2528,triangle
500,0.9137611985206604,0.6313624382019043,1.1800206899642944,0.4866529703140259,relu,12711,0.46079999999999993,500,2174,0,1643,triangle
162,1.2610660791397095,0.5244215726852417,1.326080083847046,0.5092402696609497,relu,5422,0.7155999999999999,500,2941,1,1466,funnel
8,3.0038843154907227,0.24884319305419922,3.3157100677490234,0.2710472345352173,relu,10544,0.39219999999999994,500,758,8,2351,funnel
13,2.9959356784820557,0.24884319305419922,3.034940004348755,0.2710472345352173,relu,11923,0.1276,500,168,7,2469,funnel
7,5.887434959411621,0.10025706887245178,3.5273613929748535,0.2710472345352173,relu,12711,0.7449999999999999,500,1112,6,1407,triangle
62,1.051184892654419,0.5825192928314209,1.4139422178268433,0.48049280047416687,relu,9362,0.09819999999999998,500,758,5,2882,triangle
15,3.074357271194458,0.24318766593933105,3.2374801635742188,0.2710472345352173,relu,15075,0.5685999999999999,500,1053,4,1230,triangle
9,2.9515318870544434,0.24884319305419922,2.9627974033355713,0.2710472345352173,relu,5619,0.09819999999999998,500,1879,6,2528,funnel
487,1.049104928970337,0.5660668611526489,1.1552821397781372,0.4928131401538849,relu,891,0.8135999999999999,500,1466,0,2115,funnel
6,3.19753098487854,0.2375321388244629,3.5283498764038086,0.2710472345352173,relu,19409,0.5979999999999999,500,2351,8,1879,funnel
32,1.3547354936599731,0.5367609262466431,1.6849086284637451,0.4887063801288605,relu,1679,0.30399999999999994,500,2823,4,758,brick
252,0.8581715226173401,0.6575835347175598,1.1610934734344482,0.4948665201663971,relu,1285,0.19619999999999996,500,2705,0,1348,brick
11,3321.880859375,0.03701799362897873,3.5486209392547607,0.2710472345352173,relu,12120,0.9115999999999999,500,876,9,581,brick
17,5.518774032592773,0.10951156914234161,3.2840304374694824,0.2710472345352173,relu,16848,0.8723999999999998,500,1525,2,581,brick
10,3.023867607116699,0.24884319305419922,3.0702216625213623,0.2710472345352173,relu,12317,0.34319999999999995,500,1643,6,1053,funnel
8,3.016122817993164,0.24884319305419922,3.231825351715088,0.2710472345352173,relu,11726,0.3529999999999999,500,2292,7,817,triangle
7,11.276134490966797,0.07455012947320938,3.5412158966064453,0.2710472345352173,relu,13105,0.7645999999999998,500,1938,7,1053,funnel
14,3.121147871017456,0.24884319305419922,3.2400622367858887,0.2710472345352173,relu,17045,0.4705999999999999,500,168,7,2823,triangle
7,6.040980339050293,0.10334189981222153,3.527285099029541,0.2710472345352173,relu,15666,0.7449999999999999,500,1230,6,758,brick
8,6.125301361083984,0.10385604202747345,3.5309271812438965,0.2710472345352173,relu,9165,0.7547999999999998,500,1112,6,1407,funnel
305,1.612300992012024,0.4822622239589691,1.6238229274749756,0.5030800700187683,relu,4240,0.36279999999999996,500,345,3,1761,brick
57,3.152644634246826,0.24884319305419922,3.0986201763153076,0.2710472345352173,relu,14878,0.19619999999999996,500,109,9,227,triangle
