round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
11,3.33084774017334,0.36246785521507263,1.009239673614502,0.5071868300437927,relu,694,0.6175999999999999,500,109,4,he_normal,2115,funnel
164,1.0253757238388062,0.47609254717826843,1.0096632242202759,0.5359342694282532,relu,694,0.5489999999999999,500,168,4,glorot_normal,2469,brick
46,0.9899173974990845,0.5203084945678711,0.9736151695251465,0.5318275094032288,relu,1285,0.5489999999999999,500,2587,4,glorot_normal,2469,funnel
18,1.0024515390396118,0.501799464225769,0.9929322600364685,0.5154004096984863,relu,2467,0.2354,500,2587,5,glorot_normal,1643,brick
30,0.9913322925567627,0.5136246681213379,0.9765172600746155,0.5256673693656921,relu,3649,0.6175999999999999,500,2587,2,glorot_normal,1643,brick
87,0.989120602607727,0.5213367342948914,0.9762701988220215,0.5236139893531799,relu,3649,0.2354,500,109,5,glorot_normal,1112,funnel
231,4.333878517150879,0.35475578904151917,1.0944586992263794,0.41683778166770935,relu,3649,0.7547999999999998,500,168,4,he_normal,50,funnel
39,3.779881238937378,0.35064268112182617,1.0765125751495361,0.48459959030151367,relu,3649,0.5489999999999999,500,168,5,he_normal,50,triangle
27,2.929023265838623,0.35835474729537964,1.082554817199707,0.4455852210521698,relu,694,0.5489999999999999,500,168,5,he_normal,50,triangle
9,1.2712045907974243,0.4663239121437073,1.052973747253418,0.5195071697235107,relu,1876,0.30399999999999994,500,2174,2,he_normal,2115,triangle
15,1.0584032535552979,0.4580976963043213,1.0611367225646973,0.4435318410396576,relu,3649,0.5489999999999999,500,109,4,glorot_normal,2469,triangle
10,1.0556719303131104,0.4580976963043213,1.0704678297042847,0.4435318410396576,relu,1876,0.6175999999999999,500,2174,4,glorot_normal,1112,brick
5,1.1987940073013306,0.4498714506626129,1.0191482305526733,0.5071868300437927,relu,694,0.30399999999999994,500,1702,2,he_normal,581,brick
4,31.276166915893555,0.3552699089050293,1.0801444053649902,0.4599589407444,relu,1876,0.7547999999999998,500,2587,5,he_normal,581,funnel
21,0.9975242018699646,0.4987146556377411,0.998269259929657,0.4969199299812317,relu,1876,0.2354,500,2174,4,glorot_normal,581,triangle
13,1.2144601345062256,0.42056554555892944,1.0621256828308105,0.4373716711997986,relu,2467,0.2354,500,109,4,he_normal,2469,brick
259,0.9991036653518677,0.5182519555091858,0.982311487197876,0.5256673693656921,relu,2467,0.30399999999999994,500,109,4,glorot_normal,1643,brick
12,1.0604639053344727,0.4580976963043213,1.0676169395446777,0.4435318410396576,relu,1285,0.6175999999999999,500,1702,4,glorot_normal,1112,funnel
4,18.346525192260742,0.3398457467556,1.1685866117477417,0.4435318410396576,relu,3649,0.7547999999999998,500,168,4,he_normal,1643,triangle
119,1.004089593887329,0.5038560628890991,0.9866684675216675,0.5318275094032288,relu,2467,0.6175999999999999,500,2587,4,glorot_normal,50,funnel
7,1.9559568166732788,0.3917737901210785,1.117026448249817,0.4435318410396576,relu,1285,0.5489999999999999,500,168,2,he_normal,581,triangle
74,0.996558427810669,0.5146529674530029,0.9792195558547974,0.5256673693656921,relu,1876,0.2354,500,109,2,glorot_normal,1112,triangle
32,1.4334343671798706,0.37172237038612366,1.0930112600326538,0.4435318410396576,relu,1876,0.7547999999999998,500,168,5,glorot_normal,1643,brick
8,1.1192935705184937,0.41850900650024414,1.0899267196655273,0.4435318410396576,relu,3649,0.7547999999999998,500,109,4,glorot_normal,2115,funnel
34,1.0025930404663086,0.5146529674530029,0.9806702733039856,0.5256673693656921,relu,694,0.5489999999999999,500,168,2,glorot_normal,2115,funnel
8,2.990767240524292,0.38251927495002747,1.1892509460449219,0.4435318410396576,relu,1876,0.5489999999999999,500,1702,4,he_normal,50,brick
13,1.0906314849853516,0.4863753318786621,1.0043327808380127,0.5133470296859741,relu,1285,0.2354,500,2174,4,he_normal,2469,funnel
6,1.0592588186264038,0.45758354663848877,1.0820966958999634,0.4435318410396576,relu,694,0.6175999999999999,500,2174,5,glorot_normal,581,brick
14,1.0639797449111938,0.45706939697265625,1.071399211883545,0.4435318410396576,relu,1876,0.6175999999999999,500,2174,4,glorot_normal,581,triangle
21,0.9959883093833923,0.5105398297309875,0.9843673706054688,0.5174537897109985,relu,2467,0.2354,500,2587,4,glorot_normal,1643,triangle
7,1.4609298706054688,0.3917737901210785,1.1275825500488281,0.4969199299812317,relu,2467,0.2354,500,1702,4,he_normal,1643,funnel
9,4.020766735076904,0.3681233823299408,1.0791656970977783,0.5174537897109985,relu,1876,0.7547999999999998,500,2587,2,he_normal,581,brick
40,0.998292863368988,0.5136246681213379,0.977976381778717,0.533880889415741,relu,1285,0.30399999999999994,500,109,2,glorot_normal,2115,triangle
124,3.0476300716400146,0.3444730043411255,1.0665165185928345,0.447638601064682,relu,3649,0.6175999999999999,500,109,4,he_normal,2469,brick
5,5.358057022094727,0.37583547830581665,1.072434663772583,0.4373716711997986,relu,2467,0.5489999999999999,500,109,5,he_normal,581,funnel
7,3.6734490394592285,0.37994858622550964,1.092653751373291,0.5071868300437927,relu,694,0.7547999999999998,500,2174,2,he_normal,2115,brick
8,1.132213830947876,0.35886889696121216,1.0940477848052979,0.4435318410396576,relu,3649,0.7547999999999998,500,2587,4,glorot_normal,50,funnel
12,1.0657600164413452,0.4580976963043213,1.07102632522583,0.4435318410396576,relu,1876,0.5489999999999999,500,109,4,glorot_normal,1643,funnel
6,1.0637283325195312,0.4586118161678314,1.082460880279541,0.4435318410396576,relu,694,0.6175999999999999,500,2174,5,glorot_normal,2115,triangle
32,0.9912692904472351,0.5228791832923889,0.9743630886077881,0.5277207493782043,relu,1285,0.5489999999999999,500,1702,2,glorot_normal,2115,funnel
338,1.059574007987976,0.4555269777774811,1.0740675926208496,0.4435318410396576,relu,694,0.6175999999999999,500,109,5,glorot_normal,50,funnel
30,0.9855906367301941,0.5203084945678711,0.9754430055618286,0.5277207493782043,relu,1285,0.2354,500,2587,5,glorot_normal,50,triangle
11,1.151367425918579,0.3856041133403778,1.0283399820327759,0.4928131401538849,relu,1285,0.30399999999999994,500,2174,5,he_normal,50,brick
8,1.1752479076385498,0.4262210726737976,1.0101505517959595,0.5092402696609497,relu,694,0.30399999999999994,500,1702,5,he_normal,581,brick
140,1.0177212953567505,0.5043701529502869,0.9898156523704529,0.5297741293907166,relu,1876,0.6175999999999999,500,109,2,glorot_normal,1112,funnel
61,13.996118545532227,0.3645244240760803,1.1034016609191895,0.2689938545227051,relu,694,0.7547999999999998,500,168,5,he_normal,50,brick
68,1.075108528137207,0.44678664207458496,1.0832420587539673,0.4435318410396576,relu,1876,0.5489999999999999,500,168,5,glorot_normal,581,brick
9,1.6425912380218506,0.3665809631347656,1.0742300748825073,0.4271047115325928,relu,3649,0.30399999999999994,500,109,5,he_normal,581,triangle
8,1.218260645866394,0.43547558784484863,1.0141774415969849,0.5277207493782043,relu,2467,0.2354,500,1702,2,he_normal,581,brick
7,4.501317024230957,0.335732638835907,1.076431393623352,0.3737166225910187,relu,3649,0.5489999999999999,500,1702,5,he_normal,50,brick
500,1.0682432651519775,0.45295628905296326,1.0737364292144775,0.4435318410396576,relu,1285,0.7547999999999998,500,109,4,glorot_normal,50,triangle
131,0.9984349012374878,0.5074549913406372,0.9793504476547241,0.5236139893531799,relu,1876,0.2354,500,168,4,glorot_normal,581,brick
9,1.0796473026275635,0.4534704387187958,1.0842359066009521,0.4435318410396576,relu,1285,0.6175999999999999,500,168,5,glorot_normal,1112,funnel
48,2.116302967071533,0.34395885467529297,1.0896798372268677,0.3921971321105957,relu,1285,0.5489999999999999,500,168,5,he_normal,581,triangle
27,0.991000771522522,0.5120822787284851,0.9766367077827454,0.5318275094032288,relu,2467,0.5489999999999999,500,2587,2,glorot_normal,581,brick
156,1.0022015571594238,0.5203084945678711,0.9763315320014954,0.5318275094032288,relu,1285,0.30399999999999994,500,168,5,glorot_normal,50,brick
500,1.0555555820465088,0.4519280195236206,1.0601924657821655,0.4435318410396576,relu,3649,0.7547999999999998,500,109,2,glorot_normal,2469,brick
11,1.0683938264846802,0.4580976963043213,0.9874733090400696,0.5256673693656921,relu,1285,0.2354,500,1702,5,he_normal,1112,funnel
13,4.468667984008789,0.35629820823669434,1.0616158246994019,0.4435318410396576,relu,1876,0.6175999999999999,500,109,4,he_normal,2469,triangle
30,0.9928669333457947,0.5203084945678711,0.9749389886856079,0.5297741293907166,relu,694,0.5489999999999999,500,2174,2,glorot_normal,581,triangle
11,1.1072752475738525,0.4987146556377411,0.9975332021713257,0.5256673693656921,relu,1285,0.2354,500,2174,4,he_normal,2469,triangle
7,1.0845428705215454,0.45501285791397095,0.9855316877365112,0.5256673693656921,relu,694,0.2354,500,2174,4,he_normal,50,triangle
338,1.030929446220398,0.4863753318786621,0.9940168857574463,0.5277207493782043,relu,2467,0.30399999999999994,500,109,2,he_normal,1112,brick
273,0.9919154644012451,0.5167095065116882,0.9779174327850342,0.5256673693656921,relu,3649,0.2354,500,168,5,glorot_normal,50,triangle
36,7.305004596710205,0.3537275195121765,1.0672787427902222,0.42915812134742737,relu,2467,0.6175999999999999,500,168,5,he_normal,50,funnel
18,1.0713456869125366,0.4493573307991028,1.075413465499878,0.4435318410396576,relu,1285,0.6175999999999999,500,168,4,glorot_normal,1112,triangle
21,0.9832037687301636,0.523907482624054,0.9739010334014893,0.5318275094032288,relu,694,0.30399999999999994,500,2587,4,glorot_normal,2115,funnel
69,0.9934812784194946,0.5146529674530029,0.9781103134155273,0.5297741293907166,relu,2467,0.2354,500,168,5,glorot_normal,1112,funnel
23,2.38128399848938,0.36092543601989746,1.08536696434021,0.3901437222957611,relu,694,0.5489999999999999,500,168,4,he_normal,581,brick
105,1.0099807977676392,0.5151671171188354,1.0056545734405518,0.5195071697235107,relu,3649,0.6175999999999999,500,1702,4,glorot_normal,50,triangle
12,1.158470869064331,0.4493573307991028,1.0072301626205444,0.5236139893531799,relu,694,0.30399999999999994,500,109,2,he_normal,1112,triangle
73,1.00077223777771,0.5141388177871704,0.983390748500824,0.5318275094032288,relu,1285,0.6175999999999999,500,1702,4,glorot_normal,581,triangle
102,1.1095963716506958,0.45964011549949646,0.9996656179428101,0.5195071697235107,relu,3649,0.30399999999999994,500,168,2,he_normal,1112,brick
11,3.1899497509002686,0.34961438179016113,1.039473295211792,0.42299795150756836,relu,1285,0.6175999999999999,500,2587,4,he_normal,1643,funnel
15,1.0683441162109375,0.4519280195236206,1.0691423416137695,0.4435318410396576,relu,2467,0.6175999999999999,500,168,4,glorot_normal,2469,triangle
7,1.3854466676712036,0.43393316864967346,1.003921627998352,0.46817249059677124,relu,1285,0.30399999999999994,500,2587,5,he_normal,1643,triangle
17,0.993789792060852,0.5187660455703735,0.9864930510520935,0.5256673693656921,relu,1876,0.30399999999999994,500,2174,2,glorot_normal,2115,funnel
10,1.10212242603302,0.44832906126976013,1.0843015909194946,0.4435318410396576,relu,2467,0.7547999999999998,500,1702,4,glorot_normal,1643,funnel
4,5.499461650848389,0.370694100856781,1.1019914150238037,0.3182751536369324,relu,694,0.6175999999999999,500,2587,5,he_normal,50,funnel
8,1.7959805727005005,0.35064268112182617,1.077134609222412,0.36139631271362305,relu,3649,0.6175999999999999,500,2174,2,he_normal,50,funnel
10,3.9729995727539062,0.37583547830581665,1.1086870431900024,0.5359342694282532,relu,3649,0.7547999999999998,500,2587,2,he_normal,1112,brick
9,2.890244245529175,0.38868895173072815,1.110287070274353,0.4599589407444,relu,2467,0.5489999999999999,500,2587,4,he_normal,2115,funnel
6,1.1363534927368164,0.4071979522705078,1.0908374786376953,0.4435318410396576,relu,1285,0.7547999999999998,500,168,4,glorot_normal,2115,funnel
4,1.8375047445297241,0.40411311388015747,1.2050690650939941,0.4435318410396576,relu,2467,0.30399999999999994,500,109,5,he_normal,1112,funnel
12,2.0706138610839844,0.37532132863998413,1.0091594457626343,0.48049280047416687,relu,2467,0.6175999999999999,500,1702,2,he_normal,50,triangle
9,1.0714435577392578,0.4478149116039276,1.081329107284546,0.4435318410396576,relu,694,0.6175999999999999,500,168,5,glorot_normal,2115,triangle
9,2.8011624813079834,0.40102827548980713,1.0618149042129517,0.4435318410396576,relu,1876,0.5489999999999999,500,2587,4,he_normal,1112,funnel
10,1.2463568449020386,0.4174807071685791,0.9919902086257935,0.5256673693656921,relu,1876,0.30399999999999994,500,2174,5,he_normal,2469,triangle
6,1.0725817680358887,0.4565552771091461,1.0818557739257812,0.4435318410396576,relu,1285,0.6175999999999999,500,168,4,glorot_normal,2469,funnel
10,1.2423152923583984,0.3856041133403778,1.0942951440811157,0.4435318410396576,relu,2467,0.7547999999999998,500,168,5,glorot_normal,1112,funnel
10,23.769630432128906,0.3660668432712555,1.0680105686187744,0.447638601064682,relu,1285,0.7547999999999998,500,2587,5,he_normal,50,brick
72,1.0404515266418457,0.47609254717826843,1.0335263013839722,0.5359342694282532,relu,1876,0.7547999999999998,500,168,2,glorot_normal,2469,funnel
154,3.4872636795043945,0.3578406274318695,1.0526113510131836,0.5071868300437927,relu,1876,0.7547999999999998,500,109,2,he_normal,581,brick
8,4.766952991485596,0.38251927495002747,1.1340786218643188,0.4435318410396576,relu,1876,0.6175999999999999,500,2587,4,he_normal,2115,funnel
5,1.1160608530044556,0.48329049348831177,1.0724684000015259,0.5318275094032288,relu,1285,0.2354,500,1702,2,he_normal,2115,brick
36,1.0000965595245361,0.5105398297309875,0.9763706922531128,0.521560549736023,relu,694,0.7547999999999998,500,2587,2,glorot_normal,2469,triangle
28,1.0008436441421509,0.5167095065116882,0.9944894313812256,0.5174537897109985,relu,2467,0.30399999999999994,500,1702,5,glorot_normal,1112,funnel
6,1.054491400718689,0.4580976963043213,1.0714432001113892,0.4435318410396576,relu,694,0.5489999999999999,500,1702,5,glorot_normal,2115,funnel
56,1.070591688156128,0.44421592354774475,1.0856351852416992,0.4435318410396576,relu,694,0.6175999999999999,500,168,4,glorot_normal,581,brick
11,1.1754385232925415,0.3917737901210785,1.0867618322372437,0.4435318410396576,relu,694,0.7547999999999998,500,109,4,glorot_normal,581,funnel
13,1.0535091161727905,0.4580976963043213,1.0655220746994019,0.4435318410396576,relu,3649,0.5489999999999999,500,1702,5,glorot_normal,581,brick
9,1.0641745328903198,0.4580976963043213,1.080737590789795,0.4435318410396576,relu,3649,0.6175999999999999,500,2587,5,glorot_normal,2115,funnel
66,0.9995877742767334,0.5125964283943176,0.9774602055549622,0.5297741293907166,relu,1285,0.7547999999999998,500,2174,2,glorot_normal,581,funnel
19,0.9913563132286072,0.5208226442337036,0.9802879691123962,0.5297741293907166,relu,1876,0.2354,500,2174,2,glorot_normal,2469,triangle
94,1.0104299783706665,0.5048843026161194,0.9816216230392456,0.533880889415741,relu,1876,0.7547999999999998,500,2174,2,glorot_normal,1112,funnel
7,1.0603289604187012,0.4580976963043213,1.0732160806655884,0.4435318410396576,relu,694,0.6175999999999999,500,1702,4,glorot_normal,1643,funnel
4,2.3641202449798584,0.43393316864967346,1.362119436264038,0.4435318410396576,relu,2467,0.5489999999999999,500,109,2,he_normal,2469,funnel
6,1.410963773727417,0.43598970770835876,1.1511411666870117,0.5071868300437927,relu,2467,0.2354,500,2174,2,he_normal,2115,brick
10,1.1751294136047363,0.4730077087879181,1.0474145412445068,0.46201232075691223,relu,1876,0.2354,500,2587,5,he_normal,581,triangle
8,1.2424660921096802,0.46118250489234924,1.009851098060608,0.5236139893531799,relu,1285,0.30399999999999994,500,2174,5,he_normal,1643,funnel
5,2.009145498275757,0.3640102744102478,1.0983256101608276,0.34907597303390503,relu,2467,0.6175999999999999,500,1702,2,he_normal,50,funnel
7,1.2984484434127808,0.45706939697265625,1.031786322593689,0.5195071697235107,relu,1285,0.30399999999999994,500,2174,5,he_normal,2115,brick
46,11.719932556152344,0.336760938167572,1.0601035356521606,0.45790553092956543,relu,1285,0.7547999999999998,500,109,4,he_normal,50,funnel
25,2.6790812015533447,0.37377890944480896,1.0938982963562012,0.3778234124183655,relu,3649,0.5489999999999999,500,109,4,he_normal,50,triangle
5,1.1214929819107056,0.4000000059604645,1.0940663814544678,0.4435318410396576,relu,694,0.7547999999999998,500,1702,5,glorot_normal,1643,brick
27,0.9850720167160034,0.5249357223510742,0.9754317998886108,0.521560549736023,relu,1285,0.30399999999999994,500,2174,5,glorot_normal,1643,triangle
6,1.096364974975586,0.4349614381790161,1.089202642440796,0.4435318410396576,relu,694,0.7547999999999998,500,1702,4,glorot_normal,2469,brick
26,1.0027916431427002,0.519280195236206,0.9874889850616455,0.5277207493782043,relu,1876,0.2354,500,1702,5,glorot_normal,1643,brick
20,0.9918122887611389,0.519280195236206,0.9750526547431946,0.5236139893531799,relu,694,0.2354,500,168,4,glorot_normal,2115,funnel
17,1.2336652278900146,0.4303341805934906,0.9913370013237,0.5277207493782043,relu,2467,0.30399999999999994,500,109,2,he_normal,2115,triangle
11,5.676708221435547,0.3598971664905548,1.0890167951583862,0.3264887034893036,relu,3649,0.6175999999999999,500,2587,5,he_normal,2115,funnel
11,1.1632146835327148,0.4478149116039276,0.9791843891143799,0.5297741293907166,relu,1285,0.30399999999999994,500,1702,4,he_normal,50,brick
8,4.823031902313232,0.344987154006958,1.0570132732391357,0.4435318410396576,relu,3649,0.5489999999999999,500,109,5,he_normal,2469,funnel
71,0.996730625629425,0.5259640216827393,0.9768173694610596,0.533880889415741,relu,3649,0.30399999999999994,500,2174,4,glorot_normal,50,funnel
6,1.0625832080841064,0.4580976963043213,1.0805941820144653,0.4435318410396576,relu,1285,0.5489999999999999,500,168,5,glorot_normal,2469,funnel
4,17.380352020263672,0.34138816595077515,1.3871949911117554,0.4435318410396576,relu,1285,0.7547999999999998,500,168,4,he_normal,1643,triangle
42,0.9851086139678955,0.5213367342948914,0.9732472896575928,0.533880889415741,relu,2467,0.2354,500,1702,2,glorot_normal,581,funnel
9,1.268654227256775,0.4714652895927429,1.1461809873580933,0.4599589407444,relu,3649,0.2354,500,2174,2,he_normal,581,brick
4,18.041475296020508,0.3511568009853363,1.5442379713058472,0.4435318410396576,relu,1876,0.7547999999999998,500,168,4,he_normal,2115,triangle
500,1.0542542934417725,0.4580976963043213,1.0567044019699097,0.4435318410396576,relu,3649,0.6175999999999999,500,109,4,glorot_normal,2115,brick
34,21.089797973632812,0.3619537353515625,1.0723944902420044,0.435318261384964,relu,2467,0.7547999999999998,500,168,5,he_normal,1112,triangle
18,1.0637694597244263,0.45706939697265625,1.0664056539535522,0.4435318410396576,relu,1876,0.5489999999999999,500,168,4,glorot_normal,2115,triangle
8,3.372291088104248,0.36760926246643066,1.0397740602493286,0.4558521509170532,relu,3649,0.5489999999999999,500,2587,5,he_normal,581,funnel
140,8.947078704833984,0.3485861122608185,1.0741556882858276,0.4435318410396576,relu,3649,0.7547999999999998,500,109,4,he_normal,1112,brick
198,1.0060131549835205,0.5120822787284851,0.9836803078651428,0.533880889415741,relu,1285,0.30399999999999994,500,109,5,glorot_normal,2469,brick
13,30.196035385131836,0.3485861122608185,1.077758550643921,0.4435318410396576,relu,1876,0.7547999999999998,500,1702,5,he_normal,581,brick
6,1.9345500469207764,0.37326478958129883,1.0135338306427002,0.5297741293907166,relu,1876,0.5489999999999999,500,1702,2,he_normal,1643,funnel
11,1.1700752973556519,0.4262210726737976,1.0134971141815186,0.5154004096984863,relu,1876,0.30399999999999994,500,2174,2,he_normal,2469,brick
20,0.9979398250579834,0.5069409012794495,0.992734432220459,0.5133470296859741,relu,2467,0.2354,500,2174,5,glorot_normal,2469,brick
8,2.131589889526367,0.36298200488090515,1.0649491548538208,0.4455852210521698,relu,694,0.5489999999999999,500,168,2,he_normal,50,brick
10,4.236899375915527,0.36915168166160583,1.0157915353775024,0.5318275094032288,relu,2467,0.6175999999999999,500,2587,4,he_normal,1643,triangle
30,0.9968165159225464,0.49820050597190857,0.9840545058250427,0.5195071697235107,relu,1876,0.30399999999999994,500,2174,4,glorot_normal,581,funnel
40,0.9850976467132568,0.5228791832923889,0.9775955677032471,0.5277207493782043,relu,694,0.30399999999999994,500,109,2,glorot_normal,1643,triangle
223,0.9901224970817566,0.5141388177871704,0.9757709503173828,0.5256673693656921,relu,3649,0.2354,500,168,5,glorot_normal,2469,brick
7,30.335302352905273,0.35218510031700134,1.1115820407867432,0.2772074043750763,relu,1285,0.7547999999999998,500,1702,5,he_normal,50,brick
25,0.9882357120513916,0.5223650336265564,0.9764456748962402,0.5256673693656921,relu,3649,0.30399999999999994,500,2174,2,glorot_normal,1643,brick
16,1.0417336225509644,0.47403597831726074,0.9894259572029114,0.5277207493782043,relu,694,0.30399999999999994,500,2587,5,he_normal,1643,funnel
14,1.1289721727371216,0.4133675992488861,1.0921956300735474,0.4435318410396576,relu,2467,0.7547999999999998,500,1702,5,glorot_normal,581,funnel
10,4.0630879402160645,0.37583547830581665,1.0219075679779053,0.5195071697235107,relu,2467,0.6175999999999999,500,2174,4,he_normal,1112,triangle
6,1.302850365638733,0.40565553307533264,1.0278719663619995,0.5379877090454102,relu,3649,0.2354,500,2587,2,he_normal,1643,funnel
7,26.10907745361328,0.3645244240760803,1.0445261001586914,0.46201232075691223,relu,1285,0.7547999999999998,500,2587,5,he_normal,1643,brick
19,29.30529022216797,0.3552699089050293,1.055463433265686,0.4455852210521698,relu,2467,0.7547999999999998,500,168,5,he_normal,50,brick
24,0.9894088506698608,0.5136246681213379,0.975537896156311,0.5236139893531799,relu,2467,0.2354,500,2174,2,glorot_normal,2469,funnel
14,1.130288004875183,0.4534704387187958,0.9946426749229431,0.5010266900062561,relu,694,0.2354,500,168,4,he_normal,1112,funnel
7,1.3916029930114746,0.3794344365596771,1.0509119033813477,0.4271047115325928,relu,1876,0.30399999999999994,500,1702,4,he_normal,1112,brick
15,1.0601478815078735,0.4586118161678314,1.0706770420074463,0.4435318410396576,relu,3649,0.6175999999999999,500,1702,4,glorot_normal,581,triangle
49,1.2895151376724243,0.3485861122608185,1.0942533016204834,0.4435318410396576,relu,3649,0.7547999999999998,500,168,5,glorot_normal,1112,brick
6,1.0423544645309448,0.4663239121437073,0.9995011687278748,0.5441478490829468,relu,694,0.2354,500,2587,2,he_normal,50,funnel
72,0.998904287815094,0.5203084945678711,0.9763190150260925,0.5318275094032288,relu,2467,0.2354,500,109,4,glorot_normal,1112,triangle
37,1.0060033798217773,0.5053984522819519,0.9888585209846497,0.521560549736023,relu,1876,0.30399999999999994,500,109,5,glorot_normal,1643,triangle
157,1.3699672222137451,0.3861182630062103,1.0784262418746948,0.4558521509170532,relu,1285,0.6175999999999999,500,109,2,he_normal,2115,brick
42,1.0062323808670044,0.5053984522819519,0.986424446105957,0.521560549736023,relu,694,0.5489999999999999,500,109,2,glorot_normal,2115,funnel
8,1.1814768314361572,0.36298200488090515,1.047099232673645,0.41273099184036255,relu,1285,0.2354,500,2174,5,he_normal,581,brick
23,0.9853292107582092,0.5203084945678711,0.9768081903457642,0.5195071697235107,relu,1285,0.2354,500,2174,5,glorot_normal,2469,brick
12,7.078658103942871,0.3557840585708618,1.079701542854309,0.41273099184036255,relu,694,0.6175999999999999,500,168,5,he_normal,1112,brick
22,0.9904775023460388,0.519280195236206,0.9750945568084717,0.5256673693656921,relu,3649,0.2354,500,2174,2,glorot_normal,50,brick
7,1.1824840307235718,0.45038560032844543,1.0153709650039673,0.5359342694282532,relu,2467,0.30399999999999994,500,2174,2,he_normal,581,funnel
88,0.9866580963134766,0.5223650336265564,0.9729803800582886,0.5297741293907166,relu,2467,0.2354,500,168,5,glorot_normal,1643,triangle
6,15.067573547363281,0.38457584381103516,1.147416353225708,0.4435318410396576,relu,2467,0.7547999999999998,500,168,4,he_normal,1643,triangle
4,31.962081909179688,0.3701799511909485,1.319291114807129,0.4435318410396576,relu,3649,0.7547999999999998,500,109,5,he_normal,1643,funnel
12,3.3027167320251465,0.34755784273147583,1.0262187719345093,0.4948665201663971,relu,3649,0.5489999999999999,500,168,4,he_normal,1112,triangle
37,0.9918226599693298,0.5208226442337036,0.9742363691329956,0.5297741293907166,relu,1285,0.5489999999999999,500,2174,2,glorot_normal,581,funnel
4,34.038352966308594,0.327506422996521,1.2639104127883911,0.4455852210521698,relu,1285,0.7547999999999998,500,168,5,he_normal,2469,triangle
4,35.47795486450195,0.39331620931625366,2.0443148612976074,0.4435318410396576,relu,3649,0.7547999999999998,500,2174,5,he_normal,1112,brick
60,0.994764506816864,0.5161953568458557,0.9760432839393616,0.5318275094032288,relu,2467,0.7547999999999998,500,2587,2,glorot_normal,2115,triangle
23,0.9987359046936035,0.5074549913406372,0.9940189123153687,0.5154004096984863,relu,2467,0.2354,500,1702,5,glorot_normal,581,brick
311,1.0467225313186646,0.45758354663848877,1.0782700777053833,0.4435318410396576,relu,1285,0.6175999999999999,500,109,5,glorot_normal,50,triangle
8,1.1334364414215088,0.39948585629463196,1.0944218635559082,0.4435318410396576,relu,1876,0.7547999999999998,500,2174,5,glorot_normal,1112,funnel
133,2.316654920578003,0.378920316696167,1.0781556367874146,0.441478431224823,relu,1285,0.7547999999999998,500,109,2,he_normal,581,brick
8,1.9512733221054077,0.4000000059604645,0.9802716970443726,0.5420944690704346,relu,3649,0.6175999999999999,500,2587,2,he_normal,1112,funnel
22,0.9967464804649353,0.5136246681213379,0.9852348566055298,0.5195071697235107,relu,2467,0.2354,500,1702,4,glorot_normal,2115,triangle
163,1.056212306022644,0.45758354663848877,1.0839296579360962,0.4435318410396576,relu,1285,0.6175999999999999,500,168,5,glorot_normal,1643,brick
23,0.9840958118438721,0.5187660455703735,0.9748135805130005,0.5359342694282532,relu,694,0.30399999999999994,500,2587,5,glorot_normal,2115,triangle
18,16.75411605834961,0.3773778975009918,1.069618582725525,0.47638604044914246,relu,1876,0.7547999999999998,500,109,4,he_normal,2115,funnel
17,1.0645970106124878,0.4580976963043213,1.069474697113037,0.4435318410396576,relu,2467,0.5489999999999999,500,109,5,glorot_normal,2469,triangle
13,1.1740657091140747,0.4236503839492798,0.9969315528869629,0.4948665201663971,relu,1876,0.2354,500,109,5,he_normal,1643,funnel
59,0.993802547454834,0.5182519555091858,0.974941611289978,0.533880889415741,relu,2467,0.2354,500,109,2,glorot_normal,2115,triangle
11,1.6154911518096924,0.41439589858055115,1.10111403465271,0.5030800700187683,relu,3649,0.30399999999999994,500,168,5,he_normal,2115,funnel
83,0.9990455508232117,0.5136246681213379,0.977032482624054,0.5318275094032288,relu,2467,0.7547999999999998,500,2174,2,glorot_normal,1112,funnel
12,1.476781964302063,0.33933162689208984,1.078284740447998,0.41067761182785034,relu,2467,0.30399999999999994,500,2587,4,he_normal,50,brick
11,1.7915053367614746,0.39074549078941345,1.0690104961395264,0.4496919810771942,relu,2467,0.5489999999999999,500,2587,4,he_normal,50,funnel
9,1.0765573978424072,0.4565552771091461,1.084783673286438,0.4435318410396576,relu,3649,0.6175999999999999,500,168,5,glorot_normal,1643,funnel
334,1.0419994592666626,0.4580976963043213,1.0396639108657837,0.4435318410396576,relu,1285,0.5489999999999999,500,168,5,glorot_normal,50,funnel
5,9.112325668334961,0.3557840585708618,1.2219960689544678,0.2751539945602417,relu,3649,0.6175999999999999,500,168,5,he_normal,1112,funnel
14,6.4455180168151855,0.33470436930656433,1.0571799278259277,0.4435318410396576,relu,3649,0.6175999999999999,500,109,5,he_normal,1643,triangle
11,1.0578452348709106,0.4580976963043213,1.0702106952667236,0.4435318410396576,relu,2467,0.6175999999999999,500,2587,4,glorot_normal,1112,triangle
102,0.9893412590026855,0.5264781713485718,0.9736708402633667,0.5318275094032288,relu,2467,0.5489999999999999,500,1702,4,glorot_normal,1643,brick
4,2.986191987991333,0.365552693605423,1.1361823081970215,0.4969199299812317,relu,1285,0.5489999999999999,500,109,4,he_normal,1643,triangle
