round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
500,0.9897341132164001,0.5182519555091858,0.9744403958320618,0.533880889415741,relu,2270,0.4705999999999999,500,168,0,uniform,640,brick
179,0.9802020788192749,0.5285347104072571,0.9644815325737,0.5359342694282532,relu,497,0.6077999999999999,500,463,0,uniform,50,funnel
25,1.028137445449829,0.4940873980522156,0.9594038128852844,0.5441478490829468,relu,1285,0.2354,500,2174,0,he_normal,2115,brick
13,1.064647912979126,0.4555269777774811,1.0534805059432983,0.47843942046165466,relu,694,0.15699999999999995,500,109,9,uniform,1112,funnel
97,1.3292527198791504,0.4179948568344116,0.9593142867088318,0.5420944690704346,relu,3649,0.7547999999999998,500,1702,0,he_normal,2469,funnel
21,0.9868960976600647,0.5172236561775208,0.9743516445159912,0.5256673693656921,relu,1088,0.30399999999999994,500,168,4,glorot_normal,1938,triangle
8,1.2622712850570679,0.378920316696167,1.0904215574264526,0.47843942046165466,relu,2467,0.7547999999999998,500,1584,5,uniform,1407,brick
15,1.2752307653427124,0.3938303291797638,0.9897630214691162,0.5379877090454102,relu,3649,0.6077999999999999,500,1584,0,he_normal,2469,brick
114,1.0677416324615479,0.4555269777774811,1.0550048351287842,0.47843942046165466,relu,3649,0.7547999999999998,500,168,9,uniform,1112,brick
8,1.0595366954803467,0.4565552771091461,1.0549306869506836,0.47843942046165466,relu,2270,0.5489999999999999,500,2823,4,uniform,1112,triangle
5,1.078790545463562,0.41439589858055115,1.081031084060669,0.4907597601413727,relu,2467,0.5489999999999999,500,2823,5,uniform,1643,triangle
16,0.9781700968742371,0.5203084945678711,0.9692961573600769,0.521560549736023,relu,1088,0.2354,500,2587,2,glorot_normal,581,funnel
